Iteration,Lambda,Deviation,step_size,Morozov,Objective_Function,Tikhonov,Time_Spent
0,0,0.1,2.133028610493189e-05,60.000000000000014,186559509.76858595,5082.524246269511,0.0
1,0,0.1,6.143312696504257e-05,60.000000000000014,9176004.534002442,9053.773146521267,0.030189037322998047
2,0,0.1,0.00012028812231424499,60.000000000000014,1101982.1642760227,9437.18483867174,0.0608365535736084
3,0,0.1,0.0015195728821685473,60.000000000000014,927834.5865468269,3759.260519928627,0.09296321868896484
4,0,0.1,0.00012742288937363916,60.000000000000014,646845.0743482425,4003.676807083749,0.12447476387023926
5,0,0.1,0.002446598924447295,60.000000000000014,535624.6872132377,1582.3281690460174,0.15589022636413574
6,0,0.1,0.00012190920313138671,60.000000000000014,344018.72608985484,1713.9160087042364,0.18692755699157715
7,0,0.1,0.0056754515429562604,60.000000000000014,246384.53617123538,6551.403217751731,0.22499752044677734
8,0,0.1,0.00012165441744450557,60.000000000000014,54454.348550975235,6407.266015209029,0.2563924789428711
9,0,0.1,0.009004847521622247,60.000000000000014,27140.284638544785,9733.338238815935,0.2882986068725586
10,0,0.1,0.00012823480063025162,60.000000000000014,8049.653999507984,9811.145500367586,0.32001709938049316
11,0,0.1,0.0038388682725124766,60.000000000000014,5287.002906118729,9600.484510737253,0.34926533699035645
12,0,0.1,0.00012932697383078262,60.000000000000014,4743.26281118785,9627.923507898096,0.37996721267700195
13,0,0.1,0.0038460809952851837,60.000000000000014,4442.836776309274,9586.225868625912,0.41037440299987793
14,0,0.1,0.00012965266618986357,60.000000000000014,4205.101361113313,9608.899514118217,0.44133996963500977
15,0,0.1,0.0036924333311427037,60.000000000000014,3997.6834227844424,9555.223422749628,0.47449517250061035
16,0,0.1,0.00012989814571111018,60.000000000000014,3820.105460609359,9574.906473415063,0.5087242126464844
17,0,0.1,0.0035507857514001317,60.000000000000014,3656.8086043494554,9505.91543407315,0.542203426361084
18,0,0.1,0.00013011098366528528,60.000000000000014,3511.6279452534354,9523.647550861027,0.5740349292755127
19,0,0.1,0.0034202850849661725,60.000000000000014,3374.8785638536656,9447.364035070565,0.6088671684265137
20,0,0.1,0.00013030016542888275,60.000000000000014,3250.796478823547,9463.716265608791,0.6420331001281738
21,0,0.1,0.003303445034509323,60.000000000000014,3132.420916207062,9385.343925480789,0.6748950481414795
22,0,0.1,0.00013047482511316117,60.000000000000014,3023.6582783790395,9400.653424800454,0.710273027420044
23,0,0.1,0.0031987682800315924,60.000000000000014,2919.195132316836,9323.2077458675,0.7399184703826904
24,0,0.1,0.00013063561143691177,60.000000000000014,2822.422356953465,9337.675743854417,0.7756004333496094
25,0,0.1,0.0031042550259767617,60.000000000000014,2729.13357774668,9262.807394483149,0.8123443126678467
