Iteration,Lambda,Deviation,step_size,Morozov,Objective_Function,Tikhonov,Time_Spent
0,0,0.1,1.6312356985573134e-05,66.00000000000001,281296916.4723002,5962.694908085225,0.0
1,0,0.1,5.2258437803130344e-05,66.00000000000001,14972766.008838054,11489.005318794674,0.025395870208740234
2,0,0.1,0.00011164062883550711,66.00000000000001,1104353.214677753,12653.283491061577,0.05523109436035156
3,0,0.1,0.0029185831107123206,66.00000000000001,702513.2510403098,5650.359269526549,0.08194875717163086
4,0,0.1,0.0002255508511547312,66.00000000000001,525014.8807541148,4317.477359301291,0.10796880722045898
5,0,0.1,0.0005732570451643218,66.00000000000001,278144.27571664576,3887.4238104648903,0.133988618850708
6,0,0.1,0.00023168715140584533,66.00000000000001,254213.25434615643,3453.8034344268644,0.1633625030517578
7,0,0.1,0.0005871026180972233,66.00000000000001,232556.9467409334,3170.1225435752817,0.1880640983581543
8,0,0.1,0.00022878638591389234,66.00000000000001,213893.4635025206,2860.097296863658,0.21779251098632812
9,0,0.1,0.0005954141586223504,66.00000000000001,196749.65114866997,2683.8763858017683,0.2440195083618164
10,0,0.1,0.00022655974238847538,66.00000000000001,181686.72218742192,2463.5103456056445,0.2690584659576416
11,0,0.1,0.0005991856637159627,66.00000000000001,167744.93937726784,2367.320219999955,0.29272961616516113
12,0,0.1,0.00022490864355708467,66.00000000000001,155387.37667156418,2214.325293512278,0.3171095848083496
13,0,0.1,0.000599739541810951,66.00000000000001,143903.80456739463,2177.479326734184,0.34194421768188477
14,0,0.1,0.00022367500962687073,66.00000000000001,133681.63682840907,2075.9559083549548,0.3666512966156006
15,0,0.1,0.0005982033713618439,66.00000000000001,124162.38689948547,2082.530764668239,0.3967747688293457
16,0,0.1,0.0002227057755536017,66.00000000000001,115668.5369529132,2020.5379052490619,0.42284083366394043
17,0,0.1,0.0005955024242795599,66.00000000000001,107749.6035719473,2058.238001654373,0.4537370204925537
18,0,0.1,0.00022189235459103666,66.00000000000001,100671.2165188489,2026.5406052701037,0.4786794185638428
19,0,0.1,0.000592307818017022,66.00000000000001,94067.55792059291,2085.925630658453,0.5040311813354492
20,0,0.1,0.0002211622652493481,66.00000000000001,88154.97024381049,2077.2756052149407,0.5281431674957275
21,0,0.1,0.0005891165742375968,66.00000000000001,82636.48544208634,2151.1499852013903,0.55436110496521
22,0,0.1,0.00022046498434394112,66.00000000000001,77686.41716293951,2159.823757145808,0.578411340713501
23,0,0.1,0.0005862031600589744,66.00000000000001,73064.39846258087,2242.7521099944806,0.6077189445495605
24,0,0.1,0.00021977001985107705,66.00000000000001,68910.0505884507,2264.2290697379603,0.634821891784668
25,0,0.1,0.0005837967704860562,66.00000000000001,65029.09572274175,2352.1505269288937,0.6617386341094971
