0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1383.856351900785,2332.140273281052,2784.4103250017024,2899.1405592474894,2882.0172318398345,2903.708881845324,3044.5341878739855,3283.5250590214455,3530.680209591874,3684.1737190278545,3685.5088146729613,3548.240534624687,3348.492629521804,3182.6810895665512,3112.484786412164,3123.1235910825117,3115.8729657832373,2941.448204956606,2463.181165441656,1625.038598981495
1396.223672438216,2353.6683363855727,2810.307469371027,2926.1460363818123,2908.8572918551527,2930.7584905169833,3072.9442165067703,3314.2438200887955,3563.786572787086,3718.7628813024985,3720.110874421908,3581.5165364833774,3379.8389992358298,3212.425663871064,3141.551240748742,3152.292819861016,3144.9721510754825,2968.8623882202037,2485.975127768741,1639.7358213842267
1408.4818636444681,2375.006435696314,2835.9760971400156,2952.91321697899,2935.4605149752506,2957.5694132344743,3101.1035548292266,3344.691518573124,3596.600805179808,3753.046828544214,3754.4076053305134,3614.49891064671,3410.908768343328,3241.907771824015,3170.361212469552,3181.2046591412873,3173.814564933755,2996.0346685206405,2508.567955997606,1654.3033553838688
1420.6312909696114,2396.155207360139,2861.416973560382,2979.442899041587,2961.8276943146748,2984.1424493044324,3129.0130423479322,3374.869062203259,3629.1238850516893,3787.0265828508536,3788.4000298777473,3647.1886404091,3441.702863118747,3271.128292367349,3198.9155604783246,3209.8599708640095,3202.401067228975,3022.965855937605,2530.960323682004,1668.74163527829
1432.672328380066,2417.1153023485076,2886.6308817170593,3005.735899168606,2987.9596414704993,3010.478416660322,3156.673538133101,3404.7773798615,3661.3568134819934,3820.7031901389655,3822.0891943701545,3679.5867319793915,3472.2222314221844,3300.0881249256363,3227.2151636944564,3238.259637056298,3230.7325378702662,3049.6567794286693,2553.1529200719997,1683.0511054861208
1444.6053582693794,2437.8873863021618,2911.618622341368,3031.7930523606583,3013.8571863286907,3036.578151667288,3184.085920613624,3434.4174213619935,3693.3006141087544,3854.0777198942505,3855.476168692221,3711.6942142407906,3502.4678424732465,3328.7881891914876,3255.260920843305,3266.4045596212636,3258.809876595017,3076.1082866315046,2575.1464499495296,1697.23222044072
1456.4307713682508,2458.472139374504,2936.3810136226066,3057.6152118234895,3039.5211768688414,3062.442508925358,3211.2510873703704,3463.7901572272503,3724.956332887915,3887.151264919916,3888.562046054636,3743.5121385087714,3532.4406866229874,3357.2294249091483,3283.053750244727,3294.2956601257993,3286.6340027571814,3102.321243664439,2596.9416334625685,1711.2854444832492
1468.1489666538005,2478.870256073662,2960.9188910180646,3083.2032487698643,3064.9524789672587,3088.0723610710074,3238.169954927772,3492.8965784627844,3756.3250378504554,3919.9249410829207,3921.347942740438,3775.041578286956,3562.1417751239496,3385.4127916562857,3310.5945895998366,3321.9338795865833,3314.2058551137907,3128.29653492534,2618.5392059579053,1725.2112517548494
1479.7603512581136,2499.082445103286,2985.23310706151,3108.558052219855,3090.1519761984864,3113.4685985771175,3264.8434585437244,3521.737696329944,3787.407818857563,3952.3998870581872,3953.834997849134,3806.283629021038,3591.5721398983515,3413.3392686240277,3337.884395776059,3349.3201782543756,3341.5263916097747,3154.035062888882,2639.9399178125823,1739.0101260879546
1491.2653403760614,2519.1094292020944,3009.3245311701703,3133.6805287995658,3115.1205696352536,3138.6321295513735,3291.272551997841,3550.3145421169547,3818.205787353888,3984.5772640707964,3986.0243730387983,3837.239407850764,3620.732833304455,3441.009854395268,3364.924144590488,3376.4555353966043,3368.5965891610676,3179.537747902222,2661.1445342640045,1752.6825608967488
1502.6643571724203,2538.951944982192,3033.194049450237,3158.5716025383063,3139.8591776469,3163.563879533107,3317.458207378083,3578.6281669082136,3848.720076118896,4016.458255636214,4017.9172522662,3867.9100533600194,3649.624927901147,3468.425566721272,3391.714830591588,3403.3409490783033,3395.4174434360684,3204.8055279791124,2682.153835238747,1766.229059066785
1513.9578326883027,2558.6107427661927,3056.842564500934,3183.232214664281,3164.3687356963082,3188.2647912886487,3343.401414865816,3606.6796413518778,3878.9518390163994,4048.0440672985933,4049.5148415250123,3898.296725325071,3678.2495162107734,3495.587442296637,3418.257466839281,3429.9774359414178,3421.98996863548,3229.839358592486,2702.968615180105,1779.6501328437898
1525.1462057469098,2578.08658642316,3080.2709952171635,3207.6633233987895,3188.650196135367,3212.7358246051936,3369.1031825193086,3634.470055425767,3908.9022507422624,4079.3359263671864,4080.8183685821223,3928.400604460985,3706.607710480266,3522.4965365326207,3444.553084683449,3456.366030982519,3448.315197270558,3254.6402124655488,2723.589682874388,1792.9463037216603
1536.2299228586294,2597.3802532034106,3103.48027659078,3231.865903748989,3212.704527999005,3236.9779560832276,3394.564536055719,3662.0005182016375,3938.5725065703527,4110.335081650918,4111.829082712104,3958.222892166272,3734.7006424405954,3549.1539233288886,3470.602733540877,3482.5077873289683,3474.39417993981,3279.209079361407,2744.017861276003,1806.118102329683
1547.2094381254835,2616.4925335721846,3126.4713595105068,3255.8409472992525,3236.5327167978276,3260.9921789275404,3419.7865186316003,3689.2721576078447,3967.96382209676,4141.042803191144,4142.548254429882,3987.764810265796,3762.5294630645894,3575.560694843708,3496.407480670693,3508.4037760135525,3500.227985104172,3303.5469658712627,2764.253987331348,1819.1660683189807
1558.0852131449458,2635.424231042217,3149.245210560527,3279.5894620011395,3260.1357643093706,3284.7795027368556,3444.770190621947,3716.286120190439,3997.077432982319,4171.460381992642,4172.977175221621,4017.0276007519797,3790.095342323142,3601.7179612626114,3521.9684109483005,3534.0550857476283,3525.817698860701,3327.654895201211,2784.2989118015403,1832.0907502482094
1568.8577169131474,2654.176162005243,3171.8028118177954,3303.1124719620348,3283.5146883680363,3308.3409532921232,3469.516629397841,3743.043570872739,4025.914594693497,4201.589129752902,4203.117157273909,4046.0125255243656,3817.3994689398796,3627.6268505656035,3547.286626637897,3559.4628226928235,3551.1644247148224,3351.533906957675,2804.1534990840146,1844.8927054685284
1579.527425727477,2672.74915556246,3194.1451606480896,3326.4110172324654,3306.6705226537106,3331.6775723434903,3494.026929102708,3769.5456927134064,4054.4765822416693,4231.43037858971,4232.969533201247,4074.720866127549,3844.4430501442894,3653.2885082929015,3572.363247163553,3584.6281102313196,3576.269283351159,3375.1850569315093,2823.818627033007,1857.5725000078526
1590.0948230885965,2691.144053353956,3216.2732695008235,3349.486153592139,3329.604316479117,3354.790417395988,3518.302200427225,3795.7936866630635,4082.764689920814,4260.985480767107,4262.535655771905,4103.153923487535,3871.2273114233685,3678.704097309276,3597.1994088789224,3609.552088734741,3601.1334124029854,3398.609416880795,2843.2951867789643,1870.1307084544069
1600.5603996018845,2709.361709387156,3238.1881657026743,3372.338952334737,3352.317134575922,3377.6805614939713,3542.3435703829264,3821.788771319496,4110.78023104369,4290.255808419746,4291.816897632171,4131.313017646566,3897.75349627182,3703.874797567015,3621.796264835616,3634.2359153317057,3625.7579662203307,3421.808074312381,2862.584082546896,1882.5679138396042
1610.9246528783258,2727.402989864295,3259.8908912500465,3394.9705000514914,3374.8100568796426,3400.34909300435,3566.1521820745174,3847.5321826814716,4138.524537676525,4319.242753275694,4320.814651029054,4159.199487496439,3924.0228659408485,3728.801805867548,3646.1549845502586,3658.6807636740677,3650.14411563678,3444.782132262182,2881.6862314737027,1894.8847075202618
1621.188087434858,2745.2687730089465,3281.3825026003924,3417.3818984135833,3397.084178313373,3422.797115398621,3589.7291944709605,3873.0251739012156,4165.998960372245,4347.947726377718,4349.530327531468,4186.814690510386,3950.0366991855717,3753.4863356217747,3670.2767537702766,3682.8878237018716,3674.293047735001,3467.532709074285,2900.6025634245107,1907.081689060175
1631.3512145941918,2762.9599488916447,3302.6640704624424,3439.5742639533883,3419.1406085703748,3445.0257470337647,3613.0757821753405,3898.2690150355793,4193.204867902311,4376.372157803109,4377.965357749942,4214.160002473517,3975.7962920111104,3777.9296166091217,3694.162774238456,3706.858301407078,3698.2059656110287,3490.060938178881,2919.33402080803,1919.159466111064
1641.4145523841223,2780.4774192546092,3323.7366795853586,3461.548727844609,3440.980471895551,3467.0361209320126,3636.1931351935636,3923.264992795942,4220.143646987174,4404.517496382064,4406.121191054908,4241.23681721191,4001.302957417376,3802.132894735377,3717.814263456293,3730.5934185960778,3721.8840881373544,3512.367967869077,2937.881558390981,1931.118654292916
1651.3786254363415,2797.8220973356047,3344.601428546852,3483.3064356813247,3462.604906865855,3488.82938455954,3659.0824587019133,3948.014410296875,4246.8167020254095,4432.385209414689,4433.999295293595,4268.04654632035,4026.5580251426045,3826.097431789326,3741.2324544461762,3754.094412651034,3745.328649724841,3534.4549610765926,2956.2461431115917,1942.9598770737362
1661.2439648847742,2814.9949076909743,3365.2594295402923,3504.8485472559887,3484.0150661696434,3510.4066996040983,3681.7449728135052,3972.5185868036197,4273.225454821568,4459.97678238666,4461.60115650558,4294.590618888784,4051.5628414056728,3849.824505198236,3764.4185955124503,3777.362536290102,3768.540900083515,3556.3230951464093,2974.428753892227,1954.6837656487285
1671.0111082634444,2831.996786017853,3385.711808160848,3526.1762363364187,3505.2121163850315,3531.769241751639,3704.1819123436726,3996.7788574784054,4299.371344312773,4487.293718683575,4488.928278637039,4320.870481227521,4076.318768647234,3873.3154077822182,3787.373950001379,3800.3990573265382,3791.522103982261,3577.97356161037,2992.4303814511486,1966.2909588189239
1680.680599403897,2848.8286789756066,3405.9597031906806,3547.2906904417914,3526.1972377572674,3552.9182004619515,3726.3945265743205,4020.7965731256554,4325.255826294122,4514.3375393040615,4515.982183253741,4346.8875965912275,4100.827185269715,3896.571447507519,3810.0997960600516,3823.205258426762,3814.2735410074547,3599.4075659598,3010.252028113453,1977.7821028692742
1690.252988332179,2865.4915440065042,3426.004266383229,3568.1931106177035,3546.9716239751588,3573.85477874334,3748.3840790172735,4044.573099936103,4350.8803731429225,4541.10978257165,4542.764409252823,4372.643444901744,4125.08948537621,3919.5939472387436,3832.597426394267,3845.7824368673773,3836.796505320577,3620.6263274171515,3027.894707621198,1989.1578514462274
1699.7288311654052,2881.9863491556707,3445.846662246614,3588.8847112102994,3567.5364819465967,3594.5801929264,3770.1518471766685,4068.109819229877,4376.246473541797,4567.612003845488,4569.276512573388,4398.139522469779,4149.107078508314,3942.384244490094,3854.8681480254363,3868.13190429122,3859.0923054148407,3641.6310787067205,3045.359444942771,2000.418865434807
1709.108690007922,2898.3140728903336,3465.488067826209,3609.366719639538,3587.8930315732023,3615.0956724369025,3791.699122310425,4091.4081271985797,4401.355632200726,4593.845775229929,4595.520065905988,4423.377341715521,4172.881389382929,3964.9436911756266,3876.9132820465356,3890.2549864624425,3881.1622638708695,3662.423065824477,3062.647276081504,2011.5658128352125
1718.393132847076,2914.475703918386,3484.929672486377,3629.640376171593,3608.0425055241258,3635.4024595678266,3813.0272091908046,4114.4694346464,4426.209369578028,4619.812685283015,4621.496658401004,4448.358430888194,4196.413857628094,3987.273653358574,3898.734163377141,3912.15302302069,3903.0077171114563,3683.003547807023,3079.7592478835713,2022.5993686389534
1727.5827334486162,2930.472241006313,3504.172677691444,3649.706933690446,3627.986149009036,3655.501809250579,3834.137425864128,4137.295166730297,4450.809221600358,4645.514338723936,4647.207895375986,4473.084333784617,4219.705937517854,4009.3755109997664,3920.332140517592,3933.8273672343867,3924.6300151554497,3703.37379649973,3096.6964178452035,2033.520214704545
1736.6780712517354,2946.304692796485,3523.2182967859153,3669.567657468703,3647.7252195503443,3675.3949888254347,3855.031103409672,4159.886762699305,4475.156739381745,4670.95235613948,4672.655398021999,4497.556609466807,4242.759097706242,4031.250657705208,3941.708575302312,3955.2793857531906,3946.0305213707998,3723.5350963240835,3113.459853919245,2044.3290396327766
1745.679731263771,2961.9740776238623,3542.0677547739815,3689.223824937656,3667.260986754669,3695.083277811229,3875.709585697772,4182.245675632977,4499.253488941708,4696.128373689531,4697.840803109013,4521.776831978643,4265.574820960379,4052.9005004728124,3962.8648426523278,3976.510458359636,3967.210612226796,3743.4887440442717,3130.0506343210745,2055.026538641575
1754.5883039545786,2977.4814233321313,3560.7222880983345,3708.676725456642,3686.594732083612,3714.5679676743284,3896.174229147183,4204.373372179029,4523.10105092251,4721.044042811649,4722.76576269037,4545.746590061679,4288.154603892757,4074.326459438369,3983.802330327022,3997.5219777200027,3988.171677045537,3763.236048533043,3146.4698473339313,2065.6134134404792
1763.404385150593,2992.8277670892894,3579.1831444183317,3727.9276600817066,3705.727748623838,3733.850361596925,3916.426402481711,4226.271332290198,4546.70102030556,4745.701029924778,4747.431943806382,4569.4674868700895,4310.499956692721,4095.5299676207433,4004.5224386751433,4018.3153491344565,4008.9151177526683,3782.7783305368775,3162.7185911136585,2076.0903721047434
1772.128575928598,3008.0141552027308,3597.4515823875518,3746.977941333641,3724.6613408565318,3752.931774244693,3936.4674864861927,4247.941048960384,4570.055006127047,4770.101016132142,4771.841028187116,4592.941139684845,4332.61240285722,4116.512470666388,4025.0265803851435,4038.8919902864936,4029.4423486274327,3802.116922440512,3178.7979734929104,2086.4581289490916
1780.761482509211,3023.041642933834,3615.52887143075,3765.8288929653936,3743.396824426234,3771.8135315338177,3956.2988737618007,4269.384027960077,4593.164631192808,4794.245696923337,4795.994711954375,4616.169179627122,4354.493478920828,4137.275426593162,4045.316180234834,4059.253330991719,4049.754796052045,3821.2531680308284,3194.709111784844,2096.71740440114
1789.3037161501068,3037.911294312091,3633.4162915202696,3784.4818497289107,3761.9355259091135,3790.4969703974566,3975.921968480764,4290.601787571139,4616.0315317924915,4818.1367818757,4819.894705322958,4639.153251370996,4376.14473418511,4157.82030553352,4065.3926748404365,4079.4008129460017,4069.8538982604614,3840.1884222601684,3210.4531325863118,2106.8689248745
1797.7558930389923,3052.6241819488096,3651.1151329519316,3802.938157141435,3780.278782580691,3808.983438551656,3995.3381861405096,4311.595858320968,4638.657357413063,4841.775994354976,4843.542732301211,4661.895012855489,4397.567730447353,4178.148589477114,4085.257512405042,4099.3358894730545,4089.7411050865567,3858.924051009092,3226.031171580611,2116.9134226415954
1806.118634186345,3067.181386850395,3668.626696120429,3821.199171251287,3798.4279421830615,3827.274294260751,4014.548953317262,4332.367782716079,4661.043770451672,4865.165071215331,4866.940530390932,4684.396134995956,4418.764041728703,4198.261772012812,4104.912152466521,4119.060025271447,4109.417877711749,3877.46143084862,3241.4443733397948,2126.851635706189
1814.392565317936,3081.583998231271,3685.9522912942703,3839.2662584031787,3816.3843626916414,3845.370906102291,4033.555707419151,4352.91911497514,4683.192445927947,4888.305762498754,4890.089850286658,4706.658301394911,4439.735254001747,4218.161358070209,4124.358065644926,4138.574696161112,4128.885688412112,3895.801948801989,3256.693891126575,2136.684307675662
1822.578316767152,3095.8331133264355,3703.0932383903,3857.1407950030825,3834.1494120814805,3863.274652731531,4052.359896438853,4373.251420761515,4705.105071195746,4911.199831133903,4912.992455574402,4728.683208052296,4460.482964917595,4237.848863660653,4143.596733389414,4157.881388829381,4148.146020305028,3913.947002105967,3271.780886695873,2146.4121876330455
1830.6765233671267,3109.929837203693,3720.050866747826,3874.8241672826907,3851.7244680931617,3880.986922645501,4070.9629787057966,4393.366276915339,4726.783345654404,4933.849052634416,4935.650122429848,4750.472563075255,4481.008783532474,4257.3258156178035,4162.6296477247315,4176.981600576566,4167.200367095372,3931.897997971746,3286.7065300960003,2156.036030008834
1838.6878243427045,3123.8752825755946,3736.826514902389,3892.3177710635055,3869.110917998337,3898.509113946713,4089.366422637986,4413.2652711851615,4748.228980459527,4956.255214796753,4958.064639316083,4772.0280863874395,4501.314330033896,4276.593751337807,4181.458310997301,4195.876839061153,4186.050232821315,3949.65635334546,3301.471999469545,2165.556594452598
1846.6128632022462,3137.670569611102,3753.4215303592046,3909.623011520581,3886.3101583649177,3915.842634106515,4107.571706493456,4432.950001959212,4769.443698233362,4978.4201173975935,4980.237806680883,4793.351509437901,4521.401235466431,4295.654218519063,4200.084235620932,4214.56862204461,4204.697131599758,3967.2234946683557,3316.0784808539593,2174.9746457043984
1854.4522876292976,3151.3168257470115,3769.837269366315,3926.741302945973,3903.3235948219717,3932.988899728158,4125.580318121416,4452.422077996319,4790.429232774807,5000.34557189086,5002.171436653614,4814.444574909608,4541.271141457124,4314.508774901692,4218.5089438222185,4233.0584771358845,4223.142587371433,3984.600857636661,3330.527167981895,2184.2909534660566
1862.2067493741283,3164.815185499154,3786.0750966874784,3943.674068511901,3920.1526418243366,3949.9493363095644,4143.393754713093,4471.683118156506,4811.187328769065,5022.033401104364,5023.8673527417795,4835.309036427618,4560.9256999405925,4333.158988006667,4236.733967385624,4251.347941535592,4241.388133645705,4001.789886961157,3344.8192620813015,2193.5062922722527
1869.8769041451671,3178.1667902734134,3802.136385374827,3960.422740033682,3936.7987224170065,3966.725378005882,4161.013522552342,4490.734751131329,4831.719741497024,5043.485438936174,5045.327389527264,4855.9466582669675,4580.366572883854,4351.606434874706,4254.7608473983255,4269.438561779954,4259.435313245129,4018.7920361265333,3358.955971675333,2202.6214413615107
1877.4634115003394,3191.3727881765763,3818.0225165413312,3976.9887577324553,3953.2632679993094,3983.318467391815,4178.441136766022,4509.5786151739785,4852.02823654438,5064.703530050706,5066.553392362315,4876.359215060301,4599.5954320109095,4369.8527018049335,4272.59113399483,4287.33189348451,4277.285678049774,4035.608767150513,3372.938512382074,2211.6371845470667
1884.9669347383285,3204.4343338270473,3833.7348791331033,3993.373569997738,3969.5477180889156,3999.7300552237957,4195.678121074211,4528.216357829186,4872.114589510548,5085.6895295746,5087.547217065304,4896.548491505295,4618.613958527136,4387.899384093348,4290.226386101409,4305.029501087652,4294.94078874138,4052.2415503428238,3386.7681067141257,2220.5543100876403
1892.388140789773,3217.352588165455,3849.2748697015595,4009.578633149841,3985.6535200857143,4015.961600202011,4212.726007540258,4546.649635662966,4891.980585717409,5106.445302792417,5108.310729616314,4916.516282071907,4637.423842843506,4405.748085771144,4307.668171180382,4322.532957594,4312.402214547342,4068.6918640640106,3400.445983878073,2229.3736105581393
1899.727700108418,3230.128718265176,3864.643892175497,4025.605411202192,4001.5821290355834,4032.014568732334,4229.586336320744,4564.8801139922625,4911.6280199179255,5126.972724842217,5128.845805852598,4936.264390709507,4656.026784300708,4423.400419342922,4324.918064974299,4339.843844317685,4329.671532984612,4084.9611944841618,3413.973379573871,2238.0958827203012
1906.9862865622329,3242.7638971427978,3879.84335763309,4041.4553756235646,4017.3350073940856,4047.890434688168,4246.260655415351,4582.909466614487,4931.058696004676,5147.273680411019,5149.154331163931,4955.794630553906,4674.424490893162,4440.858005524808,4341.977651250029,4356.963750625527,4346.750329603496,4101.0510353415475,3427.3515357941596,2246.7219273932997
1914.1645773245123,3255.259303568566,3894.8746840738577,4057.130005100301,4032.913624790139,4063.59067917228,4262.750520416714,4600.739375537041,4950.274426718342,5167.350063430249,5169.23820018794,4975.108823634362,4692.618678993015,4458.122472982556,4358.848521542829,4373.894273680203,4363.640197731435,4116.962887701234,3440.581700623561,2255.25254932433
1921.2632527649769,3267.6161218768084,3909.739296190629,4072.6307852985046,4048.31945778967,4079.1167902786055,4279.057494260244,4618.371530706814,4969.2770333561875,5187.203776771155,5189.099316505408,4994.208800580557,4710.61107307411,4475.195458069621,4375.532274900394,4390.637018183393,4380.342738216773,4132.698259713684,3453.6651280379656,2263.688557059195
1928.2829963408901,3279.835541776408,3924.43862514154,4087.9592086262874,4063.553989659318,4094.4702628541036,4295.1831469740155,4635.807629739736,4988.068345480593,5206.836731940286,5208.739592335639,5013.09640032964,4728.403405436019,4492.078604565293,4392.030517626959,4407.19359611897,4396.859559172557,4148.2586663734055,3466.6030777038504,2272.030762812906
1935.224494488194,3291.918758161298,3938.974108322075,4103.116773996054,4078.618710130173,4109.652598260656,4311.129055428677,4653.049377650376,5006.650200627631,5226.250848775016,5228.160948231869,5031.773469833311,4745.997415928111,4508.773563412862,4408.344863027436,4423.565626496241,4413.192275720399,4163.64562927763,3479.3968147776404,2280.279982340313
1942.0884365127044,3303.8669709210617,3953.34718913723,4118.104986586906,4093.5151151616374,4124.665304137085,4326.89680308751,4670.098486581685,5025.024444015806,5245.448055139236,5247.365312776847,5050.241863765065,4763.394851673771,4525.281992457941,4424.476931151693,4439.754735093318,4429.342509734463,4178.860676385137,3492.0476097051633,2288.4370348067996
1948.8755144813538,3315.6813847516214,3967.5593167737698,4132.925357607168,4108.244706705404,4139.509894161282,4342.487979756594,4686.956675534853,5043.192928254915,5264.430286619187,5266.354622278543,5068.503444227566,4780.59746679475,4541.6055561868825,4440.428348538948,4455.762554200608,4445.3118895855705,4193.905341775165,3504.556738021207,2296.5027426590395
1955.5864231135126,3327.3632089660523,3981.6119459726615,4147.579404057066,4122.808992469591,4154.187887812514,4357.90418133515,4703.625670099373,5061.157513055132,5283.199486219498,5285.130820466085,5086.560080460236,4797.6070221357,4557.7459254654095,4456.20074796235,4471.59072236449,4461.10204988549,4208.78116540652,3516.925480149218,2304.4779314958396
1962.2218596724024,3338.9136573055666,3995.5065368016913,4162.068648491623,4137.20948568309,4168.700810133914,4373.147009566093,4720.107202183317,5078.920064936319,5301.757604059485,5303.695858185949,5104.41364854708,4814.425284988952,4573.704777277442,4471.795768173761,4487.240884131196,4476.714631231439,4223.489692876867,3529.15512120116,2312.3634299391006
1968.7825238566097,3350.3339477506725,4009.2445544282937,4176.394618783761,4151.447704860116,4183.05019149521,4388.21807178683,4736.40300974388,5096.482456937628,5320.106597069746,5322.051693098421,5122.066031124791,4831.054028819542,4589.483794464188,4487.215053648793,4502.714689790949,4492.15127995083,4238.032475182252,3541.2469507775713,2320.160069504889
1975.269117691723,3361.625302332537,4022.8274688926413,4190.558847887681,4165.525173565038,4197.23756735571,4403.118980680318,4752.514836518217,5113.846568327409,5338.248428689083,5340.200289374423,5139.51911709119,4847.495032990557,4605.084665463509,4502.460254332128,4518.013795122374,4507.413647846302,4252.411068476904,3553.2022627678425,2327.8686844746644
1981.6823454221021,3372.7889469445927,4036.2567548810093,4204.562873602529,4179.443420177496,4211.264478027585,4417.851354026443,4768.44443175461,5131.014284313498,5356.185068561798,5358.1436173926895,5156.774801314009,4863.75008248881,4620.509084049626,4517.533025383137,4533.139861137231,4522.503391941058,4266.627033833319,3565.0223551507343,2335.490111766653
1988.0229134027961,3383.826111154395,4049.533891499452,4218.408238336386,4193.2039776578295,4225.132468439472,4432.416814453739,4784.193549944012,5147.98749575388,5373.918492235411,5375.883653437377,5173.834984340085,4879.820967650895,4635.758749073166,4532.43502692187,4548.094553825493,4537.422174224566,4280.68193700268,3576.708529795179,2343.0251908074088
1994.2915299916306,3394.738028015774,4062.6603620478336,4232.096488870626,4206.808383312887,4238.843087900449,4446.816989191487,4799.763950552003,5164.768098867818,5391.450680858845,5393.422379396131,5190.701572105004,4895.709483889668,4650.835364201621,4547.16792377543,4562.87954390083,4552.171661398643,4294.577348175651,3588.262092261387,2350.4747634035666
2000.4889054414684,3405.525933881294,4075.6376537942233,4245.6291761246575,4220.258178562202,4252.397889864391,4461.053509822219,4815.157397751179,5181.357994947445,5408.783620881103,5410.761782458655,5207.376475643216,4911.417431421171,4665.7406376602285,4561.733385224751,4577.496506546497,4566.753524623957,4308.314841743557,3599.6843516022736,2357.839673613812
2006.615751792666,3416.1910682150465,4088.4672577496967,4259.007854921087,4233.554908704602,4265.798431694748,4475.128012034673,4830.37566015403,5197.759090069877,5425.919303750483,5427.903854815808,5223.861610798668,4926.946614992051,4680.476281973316,4576.133084751848,4591.9471211616765,4581.169439266988,4321.895996059989,3610.9766201652446,2365.120767621069
2012.6727827657414,3426.7346734058183,4101.150668443585,4272.23408375135,4246.700122685265,4279.046274429796,4489.042135377229,4845.420510546344,5213.973294809891,5442.85972561439,5444.850593359314,5240.158897936022,4942.298843607512,4695.04401370616,4590.368699787562,4606.233071108343,4595.421084647483,4335.322393202896,3622.140213394385,2372.3188936049546
2018.6607136542575,3437.1579945806297,4113.689383699173,4285.309424541807,4259.695372863259,4292.142982548347,4502.797523011842,4860.293725621138,5230.002523953184,5459.606887019755,5461.603999382057,5256.270261652431,4957.47593025982,4709.445553207354,4604.441911459797,4620.356043458608,4609.510143786423,4348.595618737134,3633.1764496330206,2379.434901614478
