Iteration,Lambda,Deviation,step_size,Morozov,Objective_Function,Tikhonov,Time_Spent
205,0,0.5,4.169019357847949,5500.0,5674.798465057594,11303585.735306727,0.25098085403442383
206,0,0.5,1.254882328074603,5500.0,5673.1012026409135,11315652.066753693,0.29978084564208984
207,0,0.5,4.165614089553868,5500.0,5671.4345661625275,11314282.623231824,0.35186147689819336
208,0,0.5,1.2551897201189983,5500.0,5669.799635600316,11326143.178692006,0.4006209373474121
209,0,0.5,4.168966257713354,5500.0,5668.195303666394,11324846.731375862,0.4538576602935791
210,0,0.5,1.2548685697508386,5500.0,5666.61926417313,11336517.409995927,0.5038604736328125
211,0,0.5,4.1694611232470535,5500.0,5665.071177140103,11335291.214459358,0.5519022941589355
212,0,0.5,1.2548067961393652,5500.0,5663.551341880978,11346769.076719781,0.6017072200775146
213,0,0.5,4.170212326516242,5500.0,5662.058891822595,11345611.589270022,0.656907320022583
214,0,0.5,1.254971294790894,5500.0,5660.593346966477,11356902.897328177,0.7037510871887207
215,0,0.5,4.168689008228053,5500.0,5659.154456472206,11355805.689308835,0.7538900375366211
216,0,0.5,1.2552112388839347,5500.0,5657.741305325953,11366913.413847372,0.8052527904510498
217,0,0.5,4.166888075625813,5500.0,5656.353674156788,11365873.546543932,0.859919548034668
218,0,0.5,1.2552298547552554,5500.0,5654.991345749848,11376802.4049138,0.91194748878479
219,0,0.5,4.165351434725967,5500.0,5653.652657715278,11375822.94807992,0.9637813568115234
220,0,0.5,1.255462257588695,5500.0,5652.33823480743,11386573.520457795,1.01462721824646
221,0,0.5,4.165463681957898,5500.0,5651.047139772035,11385648.908514097,1.0651276111602783
222,0,0.5,1.2554997605236866,5500.0,5649.778326407251,11396229.464477928,1.114471673965454
223,0,0.5,4.165290416832881,5500.0,5648.531931030584,11395355.82854704,1.1643273830413818
224,0,0.5,1.2553476609272949,5500.0,5647.307466863582,11405768.165398233,1.2143774032592773
225,0,0.5,4.167662746184215,5500.0,5646.103943291242,11404947.525433501,1.2642226219177246
226,0,0.5,1.2553070067005712,5500.0,5644.921123906359,11415197.32474387,1.3129708766937256
227,0,0.5,4.165338871748449,5500.0,5643.758524188201,11414425.29335659,1.3629918098449707
228,0,0.5,1.2557131316162609,5500.0,5642.616582711131,11424512.18067127,1.4142377376556396
229,0,0.5,4.162389039499263,5500.0,5641.49453128935,11423785.642643278,1.4632296562194824
230,0,0.5,1.2558076877936575,5500.0,5640.3920617629965,11433712.411813267,1.5128982067108154
231,0,0.5,4.164042662978673,5500.0,5639.308602595489,11433030.249922864,1.5632109642028809
232,0,0.5,1.2556973768191229,5500.0,5638.243210796456,11442804.790002378,1.6129059791564941
233,0,0.5,4.163363256891386,5500.0,5637.195745579892,11442166.206685985,1.6650669574737549
234,0,0.5,1.2557895865543298,5500.0,5636.166351251897,11451788.138416706,1.715224027633667
235,0,0.5,4.164829403236568,5500.0,5635.154399861674,11451191.483868005,1.7645149230957031
236,0,0.5,1.2557147505230029,5500.0,5634.159190393371,11460667.264370874,1.8162665367126465
237,0,0.5,4.164789330307164,5500.0,5633.180620340418,11460110.095348027,1.8651759624481201
238,0,0.5,1.2557341450877875,5500.0,5632.218624738914,11469441.106282048,1.9172987937927246
239,0,0.5,4.162981996741211,5500.0,5631.272428394442,11468921.832303587,1.9728765487670898
240,0,0.5,1.2560301625517796,5500.0,5630.3423566487945,11478108.793667637,2.0218005180358887
