0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2062.8215181562564,2164.673330615222,2263.9466161764917,2360.641374840066,2454.7576066059455,2546.295311474129,2635.254489444618,2721.635140517411,2805.437264692509,2886.6608619699114,2965.3059323496186,3041.3724758316307,3114.8604924159476,3185.769982102569,3254.1009448914947,3319.8533807827253,3383.0272897762607,3443.622671872101,3501.6395270702455,3557.077855370695,3609.937656773449,3660.2189312785076,3707.921678885871,3753.045899595539,3795.591593407512,3835.5587603217896,3872.9474003383716,3907.7575134572585,3939.98909967845,3969.6421590019463,3996.7166914277473,4021.2126969558526,4043.130175586263,4062.469127318978,4079.2295521539972,4093.4114500913215,4105.014821130951,4114.039665272884,4120.4859825171225,4124.353772863666,4125.643036312513,4124.353772863666,4120.4859825171225,4114.039665272884,4105.014821130951,4093.4114500913215,4079.2295521539972,4062.469127318978,4043.130175586263,4021.2126969558526,3996.7166914277473,3969.6421590019463,3939.98909967845,3907.7575134572585,3872.9474003383716,3835.5587603217896,3795.591593407512,3753.045899595539,3707.921678885871,3660.2189312785076,3609.937656773449,3557.077855370695,3501.6395270702455,3443.6226718721014,3383.0272897762607,3319.853380782725,3254.1009448914947,3185.7699821025694,3114.8604924159476,3041.3724758316307,2965.3059323496186,2886.6608619699114,2805.437264692509,2721.6351405174105,2635.254489444618,2546.29531147413,2454.7576066059455,2360.641374840065,2263.9466161764917,2164.6733306152223
2069.1012827489444,2171.263158584674,2270.8386578169666,2367.8277804458235,2462.230526471244,2554.0468958932283,2643.276888711777,2729.920504926889,2813.977744538565,2895.4486075468044,2974.3330939516077,3050.631203752975,3124.3429369509063,3195.468293545401,3264.00727353646,3329.9598769240824,3393.326103708269,3454.1059538890195,3512.2994274663333,3567.9065244402113,3620.927244810653,3671.3615885776585,3719.2095557412276,3764.471146301361,3807.146360258058,3847.2351976113187,3884.7376583611435,3919.6537425075317,3951.983450050484,3981.7267809900004,4008.88373532608,4033.454313058724,4055.4385141879316,4074.836338713703,4091.647786636038,4105.872857954937,4117.511552670399,4126.563870782426,4133.029812291017,4136.909377196171,4138.202565497889,4136.909377196171,4133.029812291017,4126.563870782426,4117.511552670399,4105.872857954937,4091.647786636038,4074.836338713703,4055.4385141879316,4033.454313058724,4008.88373532608,3981.7267809900004,3951.983450050484,3919.6537425075317,3884.7376583611435,3847.2351976113187,3807.146360258058,3764.471146301361,3719.2095557412276,3671.3615885776585,3620.927244810653,3567.9065244402113,3512.2994274663333,3454.10595388902,3393.326103708269,3329.959876924082,3264.00727353646,3195.4682935454016,3124.3429369509063,3050.631203752975,2974.3330939516077,2895.4486075468044,2813.977744538565,2729.920504926888,2643.276888711777,2554.046895893229,2462.230526471244,2367.8277804458226,2270.8386578169666,2171.2631585846743
2075.380365339869,2177.852270878525,2277.7299509605064,2375.0134055858125,2469.7026347544443,2561.7976384664007,2651.2984167216828,2738.2049695202895,2822.517296862222,2904.2353987474794,2983.3592751760616,3059.8889261479694,3133.8243516632024,3205.16555172176,3273.9125263236433,3340.0652754688517,3403.6237991573853,3464.588097389244,3522.958170164428,3578.7340174829365,3631.9156393447706,3682.50303574993,3730.4962066984144,3775.895152190224,3818.699872225359,3858.9103668038188,3896.5266359256043,3931.5486795907145,3963.97649779915,3993.8100905509104,4021.049457845996,4045.694599684407,4067.7455160661434,4087.2022069912045,4104.064672459591,4118.332912471303,4130.006927026339,4139.0867161247015,4145.572279766388,4149.463617951401,4150.760730679738,4149.463617951401,4145.572279766388,4139.0867161247015,4130.006927026339,4118.332912471303,4104.064672459591,4087.2022069912045,4067.7455160661434,4045.694599684407,4021.049457845996,3993.8100905509104,3963.97649779915,3931.5486795907145,3896.5266359256043,3858.9103668038188,3818.699872225359,3775.895152190224,3730.4962066984144,3682.50303574993,3631.9156393447706,3578.7340174829365,3522.958170164428,3464.5880973892445,3403.6237991573853,3340.0652754688513,3273.9125263236433,3205.1655517217605,3133.8243516632024,3059.8889261479694,2983.3592751760616,2904.2353987474794,2822.517296862222,2738.204969520289,2651.2984167216828,2561.797638466401,2469.7026347544443,2375.0134055858116,2277.7299509605064,2177.8522708785254
2081.65870395702,2184.4406024648974,2284.6204275928294,2382.1981793408145,2477.1738577088536,2569.5474626969462,2659.318994305093,2746.488452533293,2831.055837381547,2913.0211488498544,2992.384386938216,3069.1455516466312,3143.3046429751,3214.8616609236224,3283.8166054921985,3350.1694766808287,3413.9202744895124,3475.06899891825,3533.615649967041,3589.560227635886,3642.902731924785,3693.643162833737,3741.781520362743,3787.317804511803,3830.2520152809166,3870.5841526700838,3908.3142166793045,3943.4422073085793,3975.9681245579077,4005.89196842729,4033.213738916726,4057.9334360262155,4080.0510597557586,4099.566610105356,4116.480087075007,4130.791490664711,4142.500820874469,4151.608077704282,4158.113261154147,4162.0163712240665,4163.31740791404,4162.0163712240665,4158.113261154147,4151.608077704282,4142.500820874469,4130.791490664711,4116.480087075007,4099.566610105356,4080.0510597557586,4057.9334360262155,4033.213738916726,4005.89196842729,3975.9681245579077,3943.4422073085793,3908.3142166793045,3870.5841526700838,3830.2520152809166,3787.317804511803,3741.781520362743,3693.643162833737,3642.902731924785,3589.560227635886,3533.615649967041,3475.0689989182506,3413.9202744895124,3350.169476680828,3283.8166054921985,3214.861660923623,3143.3046429751,3069.1455516466312,2992.384386938216,2913.0211488498544,2831.055837381547,2746.4884525332927,2659.318994305093,2569.5474626969467,2477.1738577088536,2382.1981793408136,2284.6204275928294,2184.4406024648983
2087.9362366357295,2191.0280883196187,2291.510019707713,2389.382030800013,2484.6441215965183,2577.2962920972286,2667.3385423021446,2754.7708722112657,2839.5932818245924,2921.8057711421243,3001.4083401638613,3078.400988889804,3152.783717319952,3224.556525454305,3293.7194132928635,3360.2723808356277,3424.2154280825966,3485.548555033771,3544.271761689151,3600.3850480487363,3653.888414112527,3704.781859880523,3753.065385352724,3798.7389905291307,3841.8026754097427,3882.25643999456,3920.1002842835824,3955.3342082768104,3987.9582119742436,4017.9722953758824,4045.3764584817263,4070.1707012917755,4092.35502380603,4111.929426024491,4128.893907947156,4143.248469574026,4154.993110905102,4164.127831940384,4170.65263267987,4174.567513123562,4175.872473271459,4174.567513123562,4170.65263267987,4164.127831940384,4154.993110905102,4143.248469574026,4128.893907947156,4111.929426024491,4092.35502380603,4070.1707012917755,4045.3764584817263,4017.9722953758824,3987.9582119742436,3955.3342082768104,3920.1002842835824,3882.25643999456,3841.8026754097427,3798.7389905291307,3753.065385352724,3704.781859880523,3653.888414112527,3600.3850480487363,3544.271761689151,3485.5485550337717,3424.2154280825966,3360.272380835627,3293.7194132928635,3224.5565254543053,3152.783717319952,3078.400988889804,3001.4083401638613,2921.8057711421243,2839.5932818245924,2754.770872211265,2667.3385423021446,2577.2962920972295,2484.6441215965183,2389.382030800012,2291.510019707713,2191.028088319619
2094.212901419285,2197.6146634268625,2298.3986593076656,2396.5648890616944,2492.1133526889494,2585.04405018943,2675.3569815631367,2763.052146810069,2848.129545930228,2930.589178923612,3010.4310457902225,3087.6551465300586,3162.261481143121,3234.2500496294087,3303.6208519889224,3370.373888221662,3434.5091583276276,3496.026662306819,3554.9264001592364,3611.20837188488,3664.872577483749,3715.919016955844,3764.347690301165,3810.1585975197117,3853.3517386114845,3893.9271135764834,3931.884722414708,3967.2245651261583,3999.9466417108347,4030.050952168737,4057.537496499865,4082.406274704219,4104.657286781799,4124.290532732604,4141.306012556636,4155.703726253894,4167.483673824378,4176.645855268087,4183.1902705850225,4187.116919775183,4188.42580283857,4187.116919775183,4183.1902705850225,4176.645855268087,4167.483673824378,4155.703726253894,4141.306012556636,4124.290532732604,4104.657286781799,4082.406274704219,4057.537496499865,4030.050952168737,3999.9466417108347,3967.2245651261583,3931.884722414708,3893.9271135764834,3853.3517386114845,3810.1585975197117,3764.347690301165,3715.919016955844,3664.872577483749,3611.20837188488,3554.9264001592364,3496.0266623068196,3434.5091583276276,3370.3738882216617,3303.6208519889224,3234.250049629409,3162.261481143121,3087.6551465300586,3010.4310457902225,2930.589178923612,2848.129545930228,2763.0521468100687,2675.3569815631367,2585.0440501894304,2492.1133526889494,2396.5648890616935,2298.3986593076656,2197.614663426863
2100.488636359539,2204.2002627797915,2305.286278404594,2403.746683233948,2499.581477267852,2592.7906605063063,2683.374232949311,2771.332194596867,2856.6645454489735,2939.37128550563,3019.4524147668376,3096.9079332325955,3171.7378409029043,3243.9421377777635,3313.520823857173,3380.473899141133,3444.801363629644,3506.503217322706,3565.5794602203177,3622.0300923224804,3675.8551136291935,3727.0545241404575,3775.628323856272,3821.5765127766367,3864.899090901552,3905.596058231018,3943.6674147650347,3979.113160503602,4011.93329544672,4042.1278195943883,4069.696732946607,4094.6400355033766,4116.957727264697,4136.649808230568,4153.716278400989,4168.157137775961,4179.972386355483,4189.162024139556,4195.726051128179,4199.664467321354,4200.977272719078,4199.664467321354,4195.726051128179,4189.162024139556,4179.972386355483,4168.157137775961,4153.716278400989,4136.649808230568,4116.957727264697,4094.6400355033766,4069.696732946607,4042.1278195943883,4011.93329544672,3979.113160503602,3943.6674147650347,3905.596058231018,3864.899090901552,3821.5765127766367,3775.628323856272,3727.0545241404575,3675.8551136291935,3622.0300923224804,3565.5794602203177,3506.5032173227064,3444.801363629644,3380.4738991411327,3313.520823857173,3243.942137777764,3171.7378409029043,3096.9079332325955,3019.4524147668376,2939.37128550563,2856.6645454489735,2771.3321945968664,2683.374232949311,2592.7906605063067,2499.581477267852,2403.746683233947,2305.286278404594,2204.200262779792
2106.763379517521,2210.7848213811985,2312.1728090204792,2410.927342435363,2507.04842162585,2600.53604659194,2691.390217333633,2779.610933850929,2865.198196143828,2948.1520042123307,3028.4723580564364,3106.159257676145,3181.2127030714564,3253.632694242371,3323.419231188889,3390.57231391101,3455.091942408734,3516.9781166820617,3576.2308367309915,3632.850102555525,3686.8359141556616,3738.1882715314014,3786.907174682744,3832.9926236096894,3876.4446183122386,3917.2631587903907,3955.4482450441456,3990.9998770735037,4023.918054878465,4054.202778459029,4081.8540478151967,4106.871862946968,4129.2562238543405,4149.007130537318,4166.124582995898,4180.608581230081,4192.459125239867,4201.676215025256,4208.259850586248,4212.210031922843,4213.526759035042,4212.210031922843,4208.259850586248,4201.676215025256,4192.459125239867,4180.608581230081,4166.124582995898,4149.007130537318,4129.2562238543405,4106.871862946968,4081.8540478151967,4054.202778459029,4023.918054878465,3990.9998770735037,3955.4482450441456,3917.2631587903907,3876.4446183122386,3832.9926236096894,3786.907174682744,3738.1882715314014,3686.8359141556616,3632.850102555525,3576.2308367309915,3516.978116682062,3455.091942408734,3390.5723139110096,3323.419231188889,3253.632694242372,3181.2127030714564,3106.159257676145,3028.4723580564364,2948.1520042123307,2865.198196143828,2779.6109338509286,2691.390217333633,2600.5360465919402,2507.04842162585,2410.927342435362,2312.1728090204792,2210.784821381199
2113.037068964049,2217.368274244149,2319.0581831880436,2418.1067957957334,2514.5141120672183,2608.280132002498,2699.4048556015728,2787.8882828644423,2873.7304137911065,2956.931248381566,3037.4907866358203,3115.4090285538696,3190.685974135714,3263.321623381353,3333.315976290787,3400.669032864016,3465.38079310104,3527.451257001859,3586.8804245664733,3643.668295794882,3697.8148706870857,3749.3201492430844,3798.184131462878,3844.4068173464666,3887.98820689385,3928.9283001050285,3967.227096980002,4002.88459751877,4035.9008017213337,4066.275709587692,4094.009321117845,4119.101636311793,4141.552655169536,4161.362377691074,4178.530803876407,4193.057933725535,4204.943767238457,4214.1883044151755,4220.791545255688,4224.753489759995,4226.074137928098,4224.753489759995,4220.791545255688,4214.1883044151755,4204.943767238457,4193.057933725535,4178.530803876407,4161.362377691074,4141.552655169536,4119.101636311793,4094.009321117845,4066.275709587692,4035.9008017213337,4002.88459751877,3967.227096980002,3928.9283001050285,3887.98820689385,3844.4068173464666,3798.184131462878,3749.3201492430844,3697.8148706870857,3643.668295794882,3586.8804245664733,3527.4512570018596,3465.38079310104,3400.6690328640157,3333.315976290787,3263.3216233813537,3190.685974135714,3115.4090285538696,3037.4907866358203,2956.931248381566,2873.7304137911065,2787.8882828644414,2699.4048556015728,2608.2801320024982,2514.5141120672183,2418.1067957957325,2319.0581831880436,2217.3682742441492
2119.309642780341,2223.9505563926205,2325.9423329514248,2425.284972456753,2521.978474908606,2616.0228403069837,2707.418068651886,2796.164159943313,2882.261114181264,2965.70893136574,3046.5076114967405,3124.657154574266,3200.1575605983153,3273.0088295688897,3343.2109614859883,3410.763956349612,3475.66781415976,3537.922534916432,3597.5281186196294,3654.484565269351,3708.791874865597,3760.450047408368,3809.4590828976634,3855.8189813334834,3899.529742715828,3940.591367044697,3979.003854320091,4014.767204542009,4047.881417710452,4078.346493825419,4106.162432886911,4131.329234894928,4153.846899849469,4173.715427750534,4190.934818598125,4205.5050723922395,4217.426189132879,4226.698168820043,4233.321011453731,4237.294717033945,4238.619285560682,4237.294717033945,4233.321011453731,4226.698168820043,4217.426189132879,4205.5050723922395,4190.934818598125,4173.715427750534,4153.846899849469,4131.329234894928,4106.162432886911,4078.346493825419,4047.881417710452,4014.767204542009,3979.003854320091,3940.591367044697,3899.529742715828,3855.8189813334834,3809.4590828976634,3760.450047408368,3708.791874865597,3654.484565269351,3597.5281186196294,3537.9225349164326,3475.66781415976,3410.7639563496114,3343.2109614859883,3273.00882956889,3200.1575605983153,3124.657154574266,3046.5076114967405,2965.70893136574,2882.261114181264,2796.1641599433124,2707.418068651886,2616.022840306984,2521.978474908606,2425.2849724567523,2325.9423329514248,2223.950556392621
