0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2001.4544409151317,2100.2762539353166,2196.5962489043573,2290.414425822254,2381.7307846890067,2470.545325504616,2556.858048269081,2640.668952982402,2721.9780396445794,2800.7853082556126,2877.090758815502,2950.8943913242474,3022.196205781849,3090.9962021883066,3157.2943805436203,3221.09074084779,3282.385283100816,3341.178007302698,3397.468913453436,3451.25800155303,3502.5452716014806,3551.330723598787,3597.6143575449496,3641.396173439968,3682.6761712838425,3721.4543510765734,3757.73071281816,3791.505256508603,3822.7779821479016,3851.548889736057,3877.817979273068,3901.585250758935,3922.850704193658,3941.614339577238,3957.876156909673,3971.636156190965,3982.894337421112,3991.650700600116,3997.905245727976,4001.657972804692,4002.9088818302635,4001.657972804692,3997.905245727976,3991.650700600116,3982.894337421112,3971.636156190965,3957.876156909673,3941.614339577238,3922.850704193658,3901.585250758935,3877.817979273068,3851.548889736057,3822.7779821479016,3791.505256508603,3757.73071281816,3721.4543510765734,3682.6761712838425,3641.396173439968,3597.6143575449496,3551.330723598787,3502.5452716014806,3451.25800155303,3397.468913453436,3341.1780073026985,3282.385283100816,3221.0907408477897,3157.2943805436203,3090.996202188307,3022.196205781849,2950.8943913242474,2877.090758815502,2800.7853082556126,2721.9780396445794,2640.6689529824016,2556.858048269081,2470.5453255046164,2381.7307846890067,2290.414425822253,2196.5962489043573,2100.276253935317
2001.5998849770313,2100.4288792977723,2196.7558737622917,2290.5808683705905,2381.903863122667,2470.7248580185233,2557.0438530581573,2640.8608482415707,2722.1758435687625,2800.988839039733,2877.2998346544828,2951.1088304130108,3022.415826315317,3091.220822361403,3157.523818551267,3221.3248148849098,3282.6238113623313,3341.4208079835316,3397.715804748511,3451.5088016572686,3502.7997987098047,3551.58879590612,3597.875793246214,3641.6607907300863,3682.9437883577375,3721.7247861291676,3758.0037840443765,3791.780782103364,3823.0557803061297,3851.828778652675,3878.0997771429984,3901.8687757771004,3923.1357745549813,3941.900773476641,3958.1637725420796,3971.9247717512967,3983.183771104292,3991.940770601067,3998.1957702416203,4001.948770025952,4003.1997699540625,4001.948770025952,3998.1957702416203,3991.940770601067,3983.183771104292,3971.9247717512967,3958.1637725420796,3941.900773476641,3923.1357745549813,3901.8687757771004,3878.0997771429984,3851.828778652675,3823.0557803061297,3791.780782103364,3758.0037840443765,3721.7247861291676,3682.9437883577375,3641.6607907300863,3597.875793246214,3551.58879590612,3502.7997987098047,3451.5088016572686,3397.715804748511,3341.420807983532,3282.6238113623313,3221.3248148849093,3157.523818551267,3091.2208223614034,3022.415826315317,2951.1088304130108,2877.2998346544828,2800.988839039733,2722.1758435687625,2640.8608482415702,2557.0438530581573,2470.7248580185237,2381.903863122667,2290.5808683705895,2196.7558737622917,2100.4288792977727
2001.7453290304702,2100.5815046513494,2196.915498610941,2290.7473109092443,2382.0769415462596,2470.9043905219864,2557.2296578364258,2641.0527434895766,2722.3736474814395,2801.192369812014,2877.508910481301,2951.3232694892995,3022.63544683601,3091.445442521432,3157.7532565455667,3221.558888908413,3282.862339609971,3341.663608650241,3397.962696029223,3451.759601746917,3503.0543258033226,3551.8468681984405,3598.13722893227,3641.9254080048117,3683.2114054160647,3721.99522116603,3758.2768552547077,3792.0563076820968,3823.333578448198,3852.108667553011,3878.3815749965356,3902.1523007787728,3923.4208448997215,3942.1872073593822,3958.4513881577545,3972.213387294839,3983.4732047706357,3992.2308405851436,3998.486294738364,4002.239567230296,4003.4906580609404,4002.239567230296,3998.486294738364,3992.2308405851436,3983.4732047706357,3972.213387294839,3958.4513881577545,3942.1872073593822,3923.4208448997215,3902.1523007787728,3878.3815749965356,3852.108667553011,3823.333578448198,3792.0563076820968,3758.2768552547077,3721.99522116603,3683.2114054160647,3641.9254080048117,3598.13722893227,3551.8468681984405,3503.0543258033226,3451.759601746917,3397.962696029223,3341.6636086502413,3282.862339609971,3221.5588889084124,3157.7532565455667,3091.4454425214326,3022.63544683601,2951.3232694892995,2877.508910481301,2801.192369812014,2722.3736474814395,2641.052743489576,2557.2296578364258,2470.904390521987,2382.0769415462596,2290.7473109092434,2196.915498610941,2100.58150465135
2001.890773074679,2100.7341299952413,2197.07512344946,2290.913753437336,2382.250019958868,2471.083923014057,2557.415462602902,2641.2446387254045,2722.5714513815633,2801.3959005713787,2877.717986294851,2951.53770855198,3022.8550673427653,3091.6700626672073,3157.9826945253058,3221.7929629170612,3283.1008678424732,3341.906409301542,3398.2095872942673,3452.0104018206493,3503.308852880688,3552.1049404743835,3598.398664601735,3642.190025262744,3683.479022457409,3722.265656185731,3758.54992644771,3792.3318332433446,3823.611376572637,3852.388556435585,3878.6633728321904,3902.435825762452,3923.7059152263705,3942.473641223946,3958.7390037551777,3972.502002820066,3983.762638418611,3992.520910550813,3998.776819216671,4002.530364416186,4003.781546149358,4002.530364416186,3998.776819216671,3992.520910550813,3983.762638418611,3972.502002820066,3958.7390037551777,3942.473641223946,3923.7059152263705,3902.435825762452,3878.6633728321904,3852.388556435585,3823.611376572637,3792.3318332433446,3758.54992644771,3722.265656185731,3683.479022457409,3642.190025262744,3598.398664601735,3552.1049404743835,3503.308852880688,3452.0104018206493,3398.2095872942673,3341.9064093015427,3283.1008678424732,3221.792962917061,3157.9826945253058,3091.6700626672077,3022.8550673427653,2951.53770855198,2877.717986294851,2801.3959005713787,2722.5714513815633,2641.244638725404,2557.415462602902,2471.0839230140573,2382.250019958868,2290.913753437335,2197.07512344946,2100.734129995242
2002.0362171088882,2100.8867553286395,2197.2347482770047,2291.080195953984,2382.4230983595767,2471.2634554937836,2557.6012673566047,2641.436533948039,2722.769255268088,2801.5994313167503,2877.9270620940265,2951.752147599917,3023.074687834421,3091.894682797539,3158.212132489271,3222.027036909617,3283.3393960585763,3342.1492099361503,3398.4564785423377,3452.261201877139,3503.563379940554,3552.3630127325832,3598.6601002532266,3642.4546425024832,3683.746639480354,3722.536091186839,3758.8229976219372,3792.60735878565,3823.8891746779764,3852.6684452989166,3878.9451706484706,3902.719350726639,3923.990985533421,3942.7600750688166,3959.026619332826,3972.79061832545,3984.0520720466875,3992.810980496539,3999.067343675004,4002.8211615820833,4004.0724342177764,4002.8211615820833,3999.067343675004,3992.810980496539,3984.0520720466875,3972.79061832545,3959.026619332826,3942.7600750688166,3923.990985533421,3902.719350726639,3878.9451706484706,3852.6684452989166,3823.8891746779764,3792.60735878565,3758.8229976219372,3722.536091186839,3683.746639480354,3642.4546425024832,3598.6601002532266,3552.3630127325832,3503.563379940554,3452.261201877139,3398.4564785423377,3342.149209936151,3283.3393960585763,3222.0270369096165,3158.212132489271,3091.8946827975396,3023.074687834421,2951.752147599917,2877.9270620940265,2801.5994313167503,2722.769255268088,2641.4365339480387,2557.6012673566047,2471.263455493784,2382.4230983595767,2291.080195953983,2197.2347482770047,2100.88675532864
2002.1816611323286,2101.0393806507373,2197.394373092731,2291.2466384583086,2382.596176747471,2471.442987960218,2557.7870720965498,2641.628429156466,2722.9670591399668,2801.8029620470525,2878.1361378777224,2951.966586631977,3023.294308309816,3092.11930291124,3158.4415704362486,3222.2611108848414,3283.577924257019,3342.3920105527814,3398.703369772128,3452.512001915059,3503.817906981575,3552.621084971676,3598.9215358853608,3642.7192597226303,3684.0142564834846,3722.8065261679235,3759.096068775947,3792.8828843075553,3824.1669727627477,3852.948334141525,3879.2269684438866,3903.002875669833,3924.276055819364,3943.04650889248,3959.3142348891797,3973.0792338094648,3984.341505653334,3993.101050420788,3999.3578681118265,4003.1119587264498,4004.363322264657,4003.1119587264498,3999.3578681118265,3993.101050420788,3984.341505653334,3973.0792338094648,3959.3142348891797,3943.04650889248,3924.276055819364,3903.002875669833,3879.2269684438866,3852.948334141525,3824.1669727627477,3792.8828843075553,3759.096068775947,3722.8065261679235,3684.0142564834846,3642.7192597226303,3598.9215358853608,3552.621084971676,3503.817906981575,3452.512001915059,3398.703369772128,3342.392010552782,3283.577924257019,3222.261110884841,3158.4415704362486,3092.1193029112405,3023.294308309816,2951.966586631977,2878.1361378777224,2801.8029620470525,2722.9670591399668,2641.6284291564657,2557.7870720965498,2471.4429879602185,2382.596176747471,2291.2466384583076,2197.394373092731,2101.0393806507377
2002.3271051442318,2101.1920059607282,2197.5539978957945,2291.41308094943,2382.769255121636,2471.622520412411,2557.972876821756,2641.820324349671,2723.164862996155,2802.0064927612093,2878.345213644833,2952.1810256470267,3023.51392876779,3092.343923007123,3158.6710083650255,3222.495184841498,3283.81645243654,3342.634811150152,3398.9502609823335,3452.7628019330846,3504.0724340024053,3552.879157190296,3599.1829714967566,3642.9838769217868,3684.2818734653865,3723.076961127556,3759.369139908295,3793.158409807604,3824.4447708254825,3853.228222961931,3879.508766216949,3903.2864005905367,3924.561126082694,3943.3329426934215,3959.601850422718,3973.367849270585,3984.6309392370213,3993.3911203220273,3999.648392525603,4003.4027558477483,4004.6542102884637,4003.4027558477483,3999.648392525603,3993.3911203220273,3984.6309392370213,3973.367849270585,3959.601850422718,3943.3329426934215,3924.561126082694,3903.2864005905367,3879.508766216949,3853.228222961931,3824.4447708254825,3793.158409807604,3759.369139908295,3723.076961127556,3684.2818734653865,3642.9838769217868,3599.1829714967566,3552.879157190296,3504.0724340024053,3452.7628019330846,3398.9502609823335,3342.6348111501525,3283.81645243654,3222.4951848414976,3158.6710083650255,3092.3439230071235,3023.51392876779,2952.1810256470267,2878.345213644833,2802.0064927612093,2723.164862996155,2641.8203243496705,2557.972876821756,2471.6225204124116,2382.769255121636,2291.413080949429,2197.5539978957945,2101.1920059607287
2002.4725491438278,2101.3446312578044,2197.713622685351,2291.579523426468,2382.942333481155,2471.8020528494126,2558.15868153124,2642.0122195266376,2723.362666835606,2802.210023458144,2878.5542893942525,2952.395464643931,3023.7335492071797,3092.568543083999,3158.9004462743883,3222.7292587783477,3284.0549805958776,3342.8776117269776,3399.1971521716478,3453.013601929888,3504.3269610016987,3553.1372293870795,3599.4444070860304,3643.248494098552,3684.549490424643,3723.3473960643046,3759.6422110175367,3793.4339352843385,3824.722568864711,3853.5081117586537,3879.7905639661662,3903.5699254872493,3924.8461963219024,3943.6193764701256,3959.8894659319194,3973.6564647072832,3984.920372796217,3993.6811901987217,3999.9389169147958,4003.693552944441,4004.9450982876556,4003.693552944441,3999.9389169147958,3993.6811901987217,3984.920372796217,3973.6564647072832,3959.8894659319194,3943.6193764701256,3924.8461963219024,3903.5699254872493,3879.7905639661662,3853.5081117586537,3824.722568864711,3793.4339352843385,3759.6422110175367,3723.3473960643046,3684.549490424643,3643.248494098552,3599.4444070860304,3553.1372293870795,3504.3269610016987,3453.013601929888,3399.1971521716478,3342.877611726978,3284.0549805958776,3222.7292587783472,3158.9004462743883,3092.5685430839994,3023.7335492071797,2952.395464643931,2878.5542893942525,2802.210023458144,2723.362666835606,2642.012219526637,2558.15868153124,2471.802052849413,2382.942333481155,2291.579523426467,2197.713622685351,2101.344631257805
2002.617993130348,2101.497256541159,2197.873247460557,2291.745965888542,2383.1154118251143,2471.981585270273,2558.3444862240194,2642.204114686353,2723.5604706572735,2802.413554136781,2878.7633651248752,2952.609903621557,3023.9531696268255,3092.7931631406814,3159.129884163124,3222.963332694154,3284.293508733771,3343.120412281975,3399.444043338766,3453.264401904144,3504.581487978109,3553.395301560661,3599.7058426518006,3643.513111251527,3684.8171073598405,3723.617830976741,3759.9152821022285,3793.7094607363033,3825.000366878965,3853.7880005302136,3880.0723616900495,3903.8534503584724,3925.131266535482,3943.9058102210793,3960.1770814152633,3973.9450801180346,3985.2098063293924,3993.971260049338,4000.22944127787,4003.9843500149896,4005.235986260696,4003.9843500149896,4000.22944127787,3993.971260049338,3985.2098063293924,3973.9450801180346,3960.1770814152633,3943.9058102210793,3925.131266535482,3903.8534503584724,3880.0723616900495,3853.7880005302136,3825.000366878965,3793.7094607363033,3759.9152821022285,3723.617830976741,3684.8171073598405,3643.513111251527,3599.7058426518006,3553.395301560661,3504.581487978109,3453.264401904144,3399.444043338766,3343.1204122819754,3284.293508733771,3222.9633326941535,3159.129884163124,3092.793163140682,3023.9531696268255,2952.609903621557,2878.7633651248752,2802.413554136781,2723.5604706572735,2642.2041146863526,2558.3444862240194,2471.9815852702736,2383.1154118251143,2291.745965888541,2197.873247460557,2101.4972565411595
2002.7634371030226,2101.6498818099844,2198.0328722205672,2291.9124083347715,2383.2884901525968,2472.1611176740435,2558.530290899111,2642.3960098278003,2723.7582744601104,2802.617084796042,2878.972440835595,2952.8243425787687,3024.172790025564,3093.01778317598,3159.359322030018,3223.197406587677,3284.532036848957,3343.3632128138584,3399.6909344823807,3453.5152018545245,3504.8360149302894,3553.6533737096756,3599.967278192683,3643.7777283793116,3685.0847242695613,3723.8882658634325,3760.1883531609246,3793.9849861620382,3825.278164866773,3854.067889275129,3880.354159387106,3904.1369752027044,3925.416336721924,3944.192243944765,3960.464696871227,3974.23369550131,3985.4992398350146,3994.2613298723404,4000.5199656132877,4004.2751470578555,4005.5268742060452,4004.2751470578555,4000.5199656132877,3994.2613298723404,3985.4992398350146,3974.23369550131,3960.464696871227,3944.192243944765,3925.416336721924,3904.1369752027044,3880.354159387106,3854.067889275129,3825.278164866773,3793.9849861620382,3760.1883531609246,3723.8882658634325,3685.0847242695613,3643.7777283793116,3599.967278192683,3553.6533737096756,3504.8360149302894,3453.5152018545245,3399.6909344823807,3343.363212813859,3284.532036848957,3223.1974065876766,3159.359322030018,3093.0177831759806,3024.172790025564,2952.8243425787687,2878.972440835595,2802.617084796042,2723.7582744601104,2642.3960098278,2558.530290899111,2472.161117674044,2383.2884901525968,2291.9124083347706,2198.0328722205672,2101.649881809985
