0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
303.76289379075325,303.75278627270853,303.7431786408286,303.73405700668434,303.72540828699266,303.717220142127,303.7094809203775,303.70217960732555,303.6953057797805,303.6888495637941,303.68280159632627,303.67715299018863,303.67189530193485,303.66702050240565,303.6625209496683,303.6583893641239,303.65461880557257,303.6512026520594,303.648134580335,303.64540854778545,303.6430187757022,303.64095973377266,303.6392261256881,303.63781287577166,303.6367151165431
303.76293603375615,303.75282851462595,303.74322088068953,303.7340992435925,303.725450520121,303.7172623707135,303.7095231437195,303.7022218247769,303.69534799074745,303.68889176773143,303.6828437927345,303.67719517861104,303.6719374819547,303.667062673644,303.66256311178137,303.6584315168008,303.65466094853394,303.65124478505487,303.6481767031419,303.64545066020713,303.6430608775662,303.64100182493013,303.6392682060111,303.6378549451538,303.63675717489633
303.7628937907829,303.75278627273826,303.74317864085833,303.734057006714,303.72540828702233,303.71722014215663,303.70948092040715,303.7021796073551,303.69530577981004,303.6888495638236,303.6828015963559,303.677152990218,303.67189530196435,303.6670205024349,303.66252094969786,303.65838936415344,303.65461880560207,303.6512026520891,303.64813458036457,303.6454085478153,303.64301877573183,303.6409597338025,303.639226125718,303.6378128758015,303.63671511657304
