Theta 0,Theta 1,Theta 2,Theta 3,Theta 4,Theta 5,Theta 6,Theta 7,Theta 8,Theta 9,Theta 10,Theta 11,Theta 12,Theta 13,Theta 14,Theta 15,Theta 16,Theta 17,Theta 18,Theta 19,Theta 20,Theta 21,Theta 22,Theta 23,Theta 24,Theta 25,Theta 26,Theta 27,Theta 28,Theta 29,Theta 30,Theta 31,Theta 32,Theta 33,Theta 34,Theta 35,Theta 36,Theta 37,Theta 38,Theta 39,Theta 40,Theta 41,Theta 42,Theta 43,Theta 44,Theta 45,Theta 46,Theta 47,Theta 48,Theta 49,Theta 50,Theta 51,Theta 52,Theta 53,Theta 54,Theta 55,Theta 56,Theta 57,Theta 58,Theta 59,Theta 60,Theta 61,Theta 62,Theta 63,Theta 64,Theta 65,Theta 66,Theta 67,Theta 68,Theta 69,Theta 70,Theta 71,Theta 72,Theta 73,Theta 74,Theta 75,Theta 76,Theta 77,Theta 78,Theta 79
301.29623886266984,301.3008889594482,301.31212053205365,301.32961203679264,301.35294504816227,301.3816282173052,301.41513437962277,301.45292662701837,301.49447426552587,301.5392619565294,301.58679467450105,301.6366002043769,301.6882302216632,301.7412605629252,301.7952910338361,301.84994495154825,301.9048685329823,301.95973019295025,302.0142197894978,302.0680478391514,302.12094471659645,302.17265984879083,302.22296091096683,302.27163303052686,302.31847800396866,302.3633135314249,302.40597247302026,302.44630213094655,302.4841635608983,302.51943091627084,302.5519908282842,302.5817418249687,302.60859379170466,302.6324674757798,302.6532940371837,302.6710146476244,302.68558013951093,302.6969507064104,302.7050956562512,302.7099932183091,302.71163040477967,302.71000292751074,302.7051151702361,302.6969802164225,302.68561993261346,302.67106510692304,302.65335564210295,302.63254080237414,302.60867951298167,302.58184071119916,302.5521037472692,302.5195588335333,302.4843075397653,302.4464633324832,302.4061521557785,302.36351305096457,302.3186988121099,302.27187667428757,302.2232290311359,302.1729541780785,302.12126707728714,302.06840014015273,302.0146040226202,301.9601484281432,301.9053229120546,301.8504376795303,301.79582436648406,301.74183678766076,301.68885162709233,301.6372690296798,301.5875130232231,301.54003164764987,301.49529657536647,301.45380184565903,301.4160610651408,301.38260199246656,301.35395678584695,301.33064535406635,301.3131480758531,301.30185850640123
301.3031023987558,301.3077577352076,301.31900289957025,301.3365162200489,301.35987912578616,301.388600073888,301.42215165524084,301.45999666835934,301.5016040792564,301.5464581652134,301.59406347533195,301.64394733097424,301.6956609091623,301.7487795165638,301.8029024012132,301.85765229869946,301.91267482438394,301.96763777553,302.02223038070065,302.0761625190747,302.1291639241816,302.1809833820256,302.23138793103095,302.2801620697849,302.3271069776934,302.3720397531145,302.41479267315475,302.45521247901326,302.4931596905047,302.52850795315044,302.5611434209958,302.5909641780786,302.6178797012421,302.6418103667469,302.66268700290436,302.68045049071225,302.6950514142381,302.7064497622596,302.71461468243194,302.7195242890239,302.72116552502337,302.7195340791887,302.7146343583876,302.7064795153349,302.6950915316134,302.6805013556303,302.6627490949318,302.64188426206516,302.6179660729488,302.5910637964718,302.56125715381324,302.52863676573196,302.493304645842,302.4553747376518,302.4149734929093,302.3722404885572,302.3273290793729,302.2804070831327,302.23165749490454,302.1812792268316,302.12948786950363,302.0765164707006,302.0226163268845,301.96805778221545,301.9131310289153,301.85814690118093,301.8034376520143,301.74935769726784,301.6962843020987,301.64461816863036,301.5947838541735,301.54722989679357,301.50242843217853,301.46087392476807,301.4230803651707,301.389575852115,301.3608928374709,301.3375514748969,301.3200323356445,301.3087290976399
301.30997149670054,301.3146320398457,301.32589071424763,301.3434257208487,301.3668183444006,301.39557684925717,301.42917358340225,301.4670710538869,301.50873788892153,301.5536579841727,301.60133546610683,301.6512971954674,301.703093853939,301.75630022160203,301.8105149922971,301.8653603235992,301.92048123293415,301.9755449036866,302.0302399386239,302.08427558325474,302.1373809335935,302.1893041382727,302.2398116024076,302.2886871991668,302.33573149413996,302.3807609870488,302.4236073749682,302.4641168409284,302.5021493715139,302.5375781068409,302.57028872606014,302.6001788713053,302.6271576127734,302.6511449573914,302.6720714032857,302.6898775420364,302.70451371046244,302.7159396934435,302.72412447905504,302.7290460670523,302.73069133151085,302.729055938197,302.72414431701134,302.7159696896181,302.7045541521422,302.68992881258816,302.6721339824009,302.65121942135926,302.6272446347593,302.60027922161055,302.57040327233386,302.53770781421224,302.50229530261123,302.46428015574935,302.42378933056176,302.38096293697106,302.33595488764126,302.2889335800669,302.24008260760945,302.1896014958585,302.13770646042803,302.0846311819916,302.0306275939505,301.97596667753425,301.92093925818045,301.8658567954244,301.8110521556918,301.75688035232315,301.70371922805685,301.6519700387989,301.60205786806495,301.5544317489161,301.50956427737117,301.46795034029225,301.4301043097973,301.39655462247305,301.3678340219242,301.3444629050708,301.32692203441314,301.3156052097598
301.31684611282304,301.3215118299006,301.3327839331646,301.3503404971265,301.37376266310235,301.40255850396596,301.43620012639695,301.47414974789115,301.5158756610545,301.560861382407,301.6086106184913,301.65864977236214,301.71052903348794,301.7638226586468,301.81812879090336,301.87306901334154,301.9282877490496,301.9834515711777,302.03824846035997,302.0923870320889,302.14559574848346,302.19762212436564,302.24823193502243,302.29720843158333,302.34435156908216,302.3894772517295,302.4324165995443,302.4730152402014,302.5111326296976,302.5466414052061,302.5794267732589,302.60938593616925,302.6364275593776,302.6604712821682,302.68144727397464,302.699295838252,302.7139670656625,302.72542053808104,302.73362508469586,302.7385585912428,302.74020786318073,302.738568543381,302.7336450846766,302.7254507773819,302.7140078316667,302.69934751443674,302.68151034014005,302.660546314692,302.63651523147144,302.6094870181141,302.5795421325893,302.54677200681414,302.5112795358205,302.4731796102605,302.4325996897951,302.3896804146846,302.34457625266737,302.29745617798153,302.24850437915916,302.19792099197815,302.1459228537003,302.0927442744153,302.0386378209062,301.98387510785636,301.92874759026984,301.87356734936265,301.818667861344,301.7644047334502,301.71115638248256,301.6593246147162,301.60933503659254,301.5616371730508,301.5167040775149,301.4750310565615,301.43713286135386,301.4035382641398,301.3747802983514,301.35137960257305,301.33381712928866,301.32248679934986
301.3237262037326,301.32839706219863,301.33968251368384,301.35726050709326,301.3807120412535,301.4095449988204,301.4432312467527,301.4812327148822,301.5230173623906,301.568068329097,301.6158889043093,301.6660050362994,301.71796642541636,301.7713468083938,301.8257437809129,301.8807783550626,301.9360943631658,301.99135777175735,302.04625594297664,302.10049686593044,302.1538083724403,302.2059373470586,302.2566489387062,302.3057257798364,302.35296721817303,302.398188565527,302.4412203678258,302.4819077001935,302.52010949067335,302.55569787595124,302.588557592211,302.6185854040262,302.6456895739665,302.6697893753634,302.69081465044854,302.708705415844,302.72341151714755,302.73489233412147,302.7431165377603,302.7480619002746,302.7497151588022,302.74807193341695,302.7431366997834,302.734922816567,302.723452607485,302.7087574976473,302.6908782036105,302.669864976331,302.6457778959766,302.61868721731594,302.58867376417555,302.55582937121875,302.520257371063,302.4820731245229,302.441404591529,302.3983929400462,302.3531931900832,302.30597488965935,302.2569228193675,302.20623772193056,302.15413705289797,302.1008557483171,302.0466470048153,301.99178306693574,301.9365560156229,301.88127855013937,301.82628475286407,301.771930821361,301.7185957430037,301.6666818710484,301.616615331609,301.56884613841106,301.5238477993815,301.4821160381264,301.4441659824111,301.41052673796713,301.38173162616306,301.3583015256636,301.3407175776848,301.3293738232874
301.3306117263264,301.3352876938519,301.3465864134484,301.36418570923274,301.3876664384797,301.416536294877,301.45026690723256,301.48831991958895,301.5301629598644,301.57527879360254,301.6231702955428,301.6733629620561,301.72540600744367,301.77887265162764,301.8333599462715,301.88848833594034,301.94390106573786,301.99926349917797,302.05426238351896,302.1086050850903,302.16201880899206,302.21424981302806,302.2650626231967,302.3142392566214,302.3615784569463,302.4068949466821,302.4500187006174,302.4907942441201,302.52907997990616,302.5647475466238,302.59768121237397,302.627777306067,302.65494368928546,302.6790992710954,302.70017356801657,302.718106311129,302.7328471020575,302.74435511934485,302.7525988764846,302.7575560326573,302.759213256975,302.75756614681166,302.7526192005623,302.74438584494453,302.73288851672504,302.7181587985221,302.7002376081047,302.6791754403765,302.6550326610004,302.6278798503858,302.5977981965276,302.5648799349507,302.52922883378056,302.49096072172824,302.45020405654503,302.4071005312743,302.3618057154017,302.3144897277767,302.2653379379553,302.2145516923778,302.1623490615378,302.1089656039998,302.0546551427182,301.99969054852414,301.94436452469847,301.88899038494077,301.83390281421026,301.7794585968571,301.72603728736044,301.6740417825978,301.6238987251258,301.57605861438986,301.5309954099423,301.4892052497557,301.4512036357751,301.41752000505664,301.3886879650317,301.3652286328754,301.34762333729515,301.33626623873505
301.3375026377868,301.34218368225623,301.3534955903808,301.37111606230025,301.3946258146673,301.42353235344086,301.45730707083356,301.4954113269574,301.53731242060934,301.5824927454621,301.63045476433064,301.68072352454396,301.7328477574014,301.7864001692217,301.8409772709912,301.8961989431956,301.9517078472411,302.0071687471896,302.06226777900923,302.11671168983696,302.17022706160617,302.2225595288732,302.273472998139,302.3227488745272,302.37018530081775,302.4155964133067,302.4588116185855,302.4996748950509,302.53804412270983,302.57379044461516,302.6067976630454,302.63696167332006,302.66418993791484,302.68840100331596,302.70952406181965,302.72749856025416,302.7422738573634,302.7538089313622,302.76207213893684,302.76704102673204,302.7687021961303,302.767051221903,302.76209262507496,302.75383990011676,302.74231559634666,302.72755145319485,302.70958858874764,302.6884777407617,302.6642795591026,302.63706494833013,302.6069154589202,302.57392372537777,302.5381939492631,302.49984242492314,302.45899810548707,302.41580320645943,302.3704138440186,302.3230007049041,302.27374974455176,302.22286290990564,302.17055888307675,302.1170738417247,302.0626622316337,302.00759754637164,301.9521731079754,301.89670284099554,301.84152202940635,301.786988040828,301.73348099340524,301.6814043243003,301.6311851893104,301.58327457055833,301.5381468763668,301.49629865643453,301.4582457844849,301.42451802675845,301.39564927489107,301.37216088301267,301.35453436609146,301.343164003138
301.34439889557876,301.34908498508753,301.36041000267863,301.37805152531945,301.40159012996185,301.4305331360637,301.4643517007848,301.50250690214887,301.5444657119556,301.58971015439124,301.6377422829682,301.68808669880855,301.7402916532327,301.79392934213803,301.8485957391492,301.9039101640923,301.9595146981716,302.01507350954233,302.07027212644925,302.12481668039885,302.1784331336921,302.2308665011183,302.2818800730885,302.33125464603904,302.378787765087,302.4242929833862,302.467599142261,302.5085496759122,302.54700194424754,302.58282659716053,302.6159069733625,302.64613853664997,302.6734283522692,302.69769460580943,302.71886616683076,302.7368821991989,302.7516918198671,302.76325380761494,302.77153636301506,302.77651692067013,302.77818201452953,302.77652719685955,302.7715570112139,302.76328501951673,302.75173388314056,302.7369354976308,302.71893118049644,302.69777191125354,302.6735186226785,302.64624254199293,302.61602558046906,302.582960769713,302.547152742651,302.50871825701074,302.46778675886344,302.42450098356534,302.37901759121337,302.3315078335085,302.28215824869596,302.23117138102475,302.1787665209135,302.125180461713,302.0706682685596,302.0155040542286,301.95998175595423,301.90441590557555,301.8491423825422,301.79451913425254,301.7409268391019,301.6887694712268,301.638474696487,301.59049397666433,301.54530216602126,301.5033962233639,301.465292391812,301.43152076466873,301.40261551593306,301.37909823514735,301.3614506223214,301.3500670742218
301.35130045744745,301.3559915603006,301.36732960881426,301.3849920575811,301.4085593447655,301.4375386045416,301.47140076054546,301.50960661053875,301.5516228014293,301.5969309902815,301.6450328239058,301.69545246002934,301.74773767299183,301.8014601514275,301.856215334889,301.91162198593753,301.96732160904696,302.02297777998626,302.07827542281996,302.13292005696496,302.18663702860124,302.23917073621305,302.29028385751036,302.33975658353853,302.3873858649379,302.4329846747796,302.47638129203915,302.5174186094869,302.55595346953316,302.59185603134125,302.6250091723042,302.6553079267598,302.6826589645988,302.7069801121944,302.72819991785553,302.7462572637736,302.76110102620197,302.77268978537626,302.7809915864484,302.78598375247424,302.78765275026547,302.7859941096811,302.78101239670286,302.77272124040917,302.761143413729,302.74631096762744,302.728265418141,302.70705798545254,302.6827498839592,302.6554126620567,302.625128590131,302.59199109501486,302.55610523893563,302.5175882407518,302.4765700370477,302.4331938804303,302.38761697215074,302.3400111259541,302.29056345983764,302.23947711217204,302.1869719783895,302.1332854641464,302.0786732504734,302.0234100658449,301.96779045915616,301.9121295659962,301.85676385777333,301.8020518581976,301.7483748025252,301.6961371985812,301.6457672191345,301.5977168026322,301.5524612464675,301.5104979159575,301.472343421257,301.43852818062766,301.40958664860585,301.3860406486176,301.36837206450576,301.35697540999
301.35820728141556,301.3629033661257,301.3742543675306,301.3919376186398,301.415533419735,301.4445487209137,301.4784542138033,301.5167104177144,301.5587836567511,301.60415522320017,301.6523263597488,301.70282078351903,301.75518579484424,301.8089925782292,301.86383604242,301.91933439608243,301.97512857040675,302.0308815522725,302.08627766508386,302.1410218196858,302.19483874962907,302.2474722405349,302.29868436078254,302.34825469930655,302.3959796154414,302.44167150522173,302.4851580881817,302.5262817184166,302.56489872343246,302.60087877408444,302.63410428869133,302.66446987419124,302.6918818069901,302.7162575559235,302.7375253495326,302.7556237896214,302.7705015128328,302.7821169017502,302.79043784679743,302.7954415599779,302.7971144412618,302.79545199819825,302.79045881909633,302.78214859988964,302.77054422456627,302.75567789881427,302.73759133630443,302.7163359967943,302.69197337501214,302.6645753390425,302.63422451670573,302.60101472818906,302.56505146296047,302.5264523987657,302.4853479602801,302.44188191476826,302.39621200188157,302.34851059450364,302.2989653873392,302.2477801097117,302.19517525879013,302.14138884916866,302.0866771743343,302.0313155749722,301.97559920812546,301.919843809617,301.8643864393218,301.8095861938193,301.7558248618612,301.70350748170074,301.65306272988664,301.60494301856045,301.55962408546145,301.51760369984174,301.47939883654925,301.4455402367183,301.41656263361233,301.39298808302567,301.3752986514364,301.36388896872177
301.3651193257817,301.3698203610672,301.3811842378402,301.3988881683121,301.42251231577967,301.45156344745936,301.48551202447254,301.52381828947415,301.5659482458344,301.61138282338766,301.6596228632558,301.71019164472244,301.7626359970664,301.8165266037715,301.8714578460183,301.92704738192265,301.98293557281346,302.03878482015364,302.0942788501842,302.1491219686743,302.20303830001586,302.2557710203891,302.3070815921955,302.3567490055224,302.4045690315549,302.45035349232415,302.4939295508181,302.53513902520257,302.5738377306641,302.6098948521651,302.6431923511877,302.67362440932567,302.70109691136673,302.7255269702844,302.746842496334,302.7649818122176,302.7798933160565,302.79153519367225,302.7998751814535,302.8048903808457,302.8065671252732,302.804900900073,302.79989631578053,302.79156713488567,302.77993635193803,302.7650363266538,302.7469089694438,302.7256059785492,302.70118912774177,302.67373060331175,302.6433133888361,302.61003169598837,302.5739914394223,302.53531075353186,302.49412054866866,302.45056510417095,302.4048026953453,302.3570062513202,302.30736404047656,302.256080379937,302.2033763653462,302.1494906168867,302.0946800370825,302.03922057536374,301.98340799342867,301.9275586238415,301.8720101114755,301.8171221223616,301.7632769954063,301.71088029605454,301.66036120153,301.61217259472187,301.5667906509518,301.5247135408528,301.4864586016437,301.4525568952629,301.42354343190686,301.39994049823514,301.3822303421737,301.37080770896904
301.3720365491168,301.3767425039,301.388119179022,301.4058436666748,301.42949599405927,301.458582746697,301.4925741566928,301.53093019182563,301.5731165367848,301.61861376125796,301.66692230733867,301.71756501921686,301.77008825804427,301.82406220937014,301.87908073002586,301.9347609308979,301.99074260685245,302.04668757738494,302.1022789750477,302.1572205040076,302.2112356829479,302.2640670820109,302.3154755609551,302.3652395142675,302.4131541281254,302.4590306535764,302.502695699946,302.5439905522063,302.58277051580035,302.618904292206,302.65227338830084,302.6827715623841,302.71030430948906,302.73478838840003,302.7561513925656,302.77433136687057,302.78927647200175,302.80094469790964,302.8093036276398,302.8143302525735,302.8160108398857,302.8143408527984,302.80932492397295,302.8009768821565,302.7893198319628,302.7743862864412,302.75621835184984,302.7348679638235,302.7103971738907,302.68287848506594,302.6523952350087,302.6190420250148,302.582925192872,302.5441633273906,302.5028878221903,302.45924346610747,302.4133890673696,302.3654981084674,302.3157594284404,302.26437792907075,302.2115753012344,302.15759076737083,302.1026818356417,302.04712506077533,301.9912168056557,301.93527399611827,301.8796348585892,301.82465962515727,301.7707311815675,301.7182556172442,301.6676626070046,301.619405501562,301.57396091107915,301.5318274050362,301.49352268072033,301.45957811882323,301.4305290046942,301.4068978543691,301.38916709604456,301.3777315895546
301.3789589102628,301.3836697536683,301.3950591506197,301.41280407406174,301.4364844159817,301.46560658138145,301.4996405748261,301.53804609098364,301.5802884978981,301.6258480073969,301.6742246650612,301.72494088271054,301.7775425562748,301.83159937643023,301.8867046788516,301.94247503049326,301.9985496631331,302.054589817725,302.1102780365839,302.1653174257273,302.2194309015589,302.2723604315663,302.3238662761824,302.37372623752475,302.4217349198894,302.467703006347,302.51145655543326,302.55283632165145,302.5916971032692,302.62790712067994,302.66134742838324,302.6919113634293,302.7195040329564,302.7440418432294,302.7654520723677,302.78367248872155,302.79865101662983,302.81034545106144,302.81872322241077,302.8237612124888,302.82544562251667,302.8237718936991,302.8187446807227,302.8103778782929,302.79869470059134,302.7837278133052,302.7655195176481,302.74412198555916,302.71959754503945,302.69201901434803,302.66147008355574,302.62804574171946,302.5918527477157,302.5530101425442,302.51164980069234,302.4679170179274,302.42197113267355,302.3739861779126,302.324151560338,302.27267276326705,302.21977206957934,302.16568930065694,302.11068256691897,302.0550290249664,301.9990256354206,301.94298991394055,301.88726066508417,301.83219868362744,301.7781873988616,301.725633421002,301.67496691940204,301.6266417096975,301.5811348341736,301.53894525864484,301.500591038182,301.46660387019676,301.437519313427,301.41386011180776,301.39610887263973,301.38466056957
301.3858863683298,301.39060206968287,301.4020041124393,301.41976935106294,301.4434775432018,301.47263491450326,301.506711243457,301.54516595337003,301.5874640976595,301.63308553256053,301.6815299096383,301.7323192110425,301.78499887036395,301.8391380864444,301.8943296769711,301.95018966823915,302.0063567322891,302.0624915349361,302.1182760316872,302.1734127338408,302.2276239589301,302.28065107515306,302.33225374691585,302.3822091871809,302.430311421475,302.4763705678854,302.5202121370187,302.5616763556244,302.6006175173538,302.63690336390925,302.67041449963256,302.7010438423653,302.7286961132062,302.75328736756785,302.77474456971544,302.7930052127454,302.8080169857346,302.8197374895588,302.82813400265263,302.8331832977504,302.8348715104149,302.83319405993143,302.82815562291086,302.81977015971853,302.8080609936073,302.7930609422083,302.77481250079893,302.7533680765355,302.7287902726077,302.70115222104295,302.67053796265486,302.6370428724047,302.6007741282162,302.56185122105865,302.5204065038935,302.47658577686065,302.4305489058666,302.38247047152555,302.33254044519316,302.2809648886122,302.2279666734537,302.17378621674635,302.1186822278057,302.0629324617003,302.00683447336155,301.9507063648471,301.8948875154481,301.8397392792812,301.78564562591487,301.73301368319113,301.6822741119649,301.6338811899161,301.58831238875484,301.5460670681373,301.5076636386529,301.47363411241605,301.444514319804,301.42082723118693,301.4030556318121,301.39159460837254
301.3928188826938,301.39753941151815,301.40895402454635,301.4267394585212,301.4504753376179,301.47966770928525,301.51378612738904,301.55228974561044,301.5946433047419,301.64032630767537,301.6888380144354,301.7396999801823,301.79245717902745,301.8466783209939,301.9019557089268,301.95790483171146,302.0141638049789,302.07039272278547,302.12627295723667,302.1815064283221,302.2358148580929,302.2889390188026,302.34063798211196,302.3906883750271,302.4388836474026,302.4850333553225,302.52896246431305,302.5705106760755,302.60953178219444,302.6458930480679,302.67947463009307,302.71016902893865,302.73788058151564,302.7625249940478,302.78402891841876,302.802329573751,302.81737441494306,302.82912084966534,302.8375360050836,302.842596545349,302.84428854066124,302.8426073884832,302.8375577872502,302.829153762689,302.8174187466272,302.8023857079467,302.78409733509835,302.7626062693686,302.73797538785493,302.7102781348784,302.67959890033035,302.6460334432238,302.6096893584934,302.5706865848638,302.52915795138483,302.4852497600193,302.4391224014522,302.3909510010824,302.3409260919491,302.2892543111259,302.23615911587984,302.18188151560776,302.12668081517904,302.07083536474505,302.01464331014176,301.95842333642264,301.9025153942359,301.8472813937158,301.79310584146293,301.7403963798046,301.689584158086,301.6411239131748,301.59549354353,301.5531928001766,301.51474044697636,301.48066880874603,301.45151398576775,301.4277991733945,301.41000733367366,301.3985336655835
301.3997564129949,301.4044817390118,301.41590884726526,301.4337143575312,301.4574777613717,301.4867049291823,301.52086519164453,301.55941743453457,301.6018260880052,301.6475703038361,301.6961489529676,301.7470831662288,301.7999174610897,301.8542200617475,301.9095827593276,301.96562050853197,302.0219708718861,302.0782933750449,302.13426881009775,302.18959850911307,302.24400360202844,302.2972242684798,302.34901899064675,302.3991638127605,302.4474516120864,302.49369138567215,302.53770755680085,302.5793393048203,302.61843992179007,302.6548761991816,302.68852784765613,302.71928695273925,302.7470574690017,302.771754755139,302.79330515212376,302.8116456063814,302.8267233397151,302.8384955674769,302.8469292662541,302.852000992107,302.8536967501678,302.8520119161744,302.8469512102862,302.83852872329277,302.82676799510136,302.81170214515134,302.79337405417783,302.77183659651246,302.7471529218809,302.71939678542583,302.6886529244542,302.65501748018244,302.6185984625255,302.5795162557551,302.5379041626312,302.49390898439873,302.4476916338271,302.3994277782644,302.3493085094682,302.29754103676237,302.24434939983075,302.18997519717726,302.1346783259022,302.0787377278744,302.02245213644994,301.9661408162972,301.910144286069,301.85482500861656,301.8005680243505,301.7477814869654,301.6968970313077,301.6483698505993,301.6026782673926,301.560322421629,301.5218214282139,301.48770792268306,301.458518273503,301.4347758995702,301.4169639385947,301.40547770108583
301.40669891913444,301.41142901226016,301.4228685411751,301.44069400943624,301.46448477684453,301.4937465378781,301.5279484014618,301.5665489871732,301.60901241649435,301.65481749230554,301.70346269889876,301.7544687454099,301.8073796954839,301.8617632904623,301.91721081285,301.9733366863688,302.02977792372053,302.086193485493,302.1422635871225,302.1976889761239,302.25219019366966,302.3055068300858,302.35739678131694,302.4076355119855,302.45601532983534,302.50234467583186,302.5464474338408,302.58816226354037,302.62734195999786,302.66385284312963,302.6975741800614,302.72839764320105,302.7562268066223,302.78097668314985,302.8025733043125,302.8209533451144,302.83606379534456,302.8478616789227,302.85631382254684,302.86139667467916,302.863096175679,302.8614076796572,302.8563359283963,302.84789507745137,302.8361087743137,302.8210102882882,302.80264269150575,302.7810590902595,302.75632290562606,302.72850820210033,302.6977000627465,302.66399500914014,302.62750146415044,302.5883402553946,302.5466451569722,302.50256346687837,302.4562566172836,302.4079008146606,302.3576877065338,302.3058250714117,302.25253752823124,302.1980672613602,302.14267475682533,302.08663954486786,302.03026094300077,301.9738587921482,301.9177741756364,301.8623701057566,301.80803215353063,301.7551689809248,301.70421270532097,301.65561897348266,301.60986652942154,301.56745589956193,301.52890654764303,301.4947514179522,301.46552714543424,301.4417573711019,301.4239254072001,301.4124266750221
301.41364636127327,301.41838119161804,301.4298330671093,301.44767837582737,301.47149634665675,301.5007924992848,301.5350357222947,301.57368437075803,301.61620225943875,301.66206784451265,301.7107792260405,301.761856694082,301.81484386125163,301.86930798898294,301.92483985423723,301.9810533529366,302.0375849512178,302.0940930479144,302.15025728515076,302.2057778292345,302.26037463590166,302.31378670945736,302.3657713628405,302.41610348421443,302.46457481485476,302.5109932425851,302.5551821146673,302.5969795737848,302.63623792053585,302.6728230056446,302.7066136548968,302.73750112960204,302.76538862517634,302.79019081022676,302.81183340830364,302.8302528242627,302.8453958169589,302.85721921976466,302.8656897101771,302.87078362955225,302.87248685377176,302.870794715416,302.86571197779085,302.8572528609193,302.845441119382,302.83031017165814,302.8119032803869,302.7902737827411,302.7654853698727,302.7376124141625,302.70674034277687,302.67296605581015,302.63639838706587,302.59715860531185,302.55538095362357,302.51121322422364,302.4648173660102,302.41637012176875,302.3660636918513,302.31410642090026,302.2607235039586,302.20615770803147,302.1506701047861,302.0945408095118,302.03806972053496,301.98157725169824,301.9254050476934,301.8699166669968,301.8154982080647,301.76255883806306,301.7115311539647,301.6628712532843,301.61705829887916,301.5745932012429,301.53599577075596,301.501799258506,301.4725405642245,301.44874354962485,301.4308917003686,301.41938054779206
301.42059869982916,301.4253382376955,301.4368023861527,301.45466741854034,301.47851243366495,301.5078427775398,301.54212711981006,301.58082355271927,301.62339558625064,301.66932133205256,301.71809850835206,301.7692469887297,301.8223099375424,301.8768541392418,301.93246986829985,301.98877049599656,302.04539194514047,302.10199205610104,302.1582499010104,302.2138650682948,302.26855693156284,302.3220639123693,302.3741427438586,302.4245677408692,302.4731300812468,302.51963710260077,302.5639116183912,302.6057912569705,302.6451278269824,302.6817867123144,302.71564629960073,302.7465974410668,302.77454295530526,302.7993971683561,302.82108549725274,302.83954407797444,302.85471943952024,302.8665682255983,302.87505696519304,302.880161893046,302.88186882085506,302.8801730597678,302.87507939451314,302.8666021092848,302.8547650652588,302.83960182939774,302.82115585396343,302.79948070592786,302.77464034524536,302.74670945071864,302.71577379196475,302.6819306457614,302.64528925483165,302.6059713269049,302.5641115716777,302.51985827308584,302.4733738940928,302.424835710996,302.37443647404933,302.32238509099255,302.2689073298434,302.2142465370361,302.15866436661116,302.1024415155998,302.04587845982036,301.98929618271796,301.93303688706334,301.8774646742856,301.8229661671219,301.76995103488747,301.7188523512246,301.67012666162935,301.6242535452113,301.58173429413876,301.5430890632582,301.50885140852296,301.47955849277304,301.4557343970186,301.4378627792295,301.4263392800505
301.4275558954751,301.43230011135597,301.4437764596392,301.4616610996546,301.4855330009609,301.5148973370049,301.5492225598863,301.58796650068484,301.63059236652396,301.67657792668473,301.7254205199387,301.77663960596436,301.8297779036129,301.8844017232584,301.9401008399153,301.99648810335725,302.05319889627845,302.1098905038527,302.1662414315186,302.22195069312636,302.27673708344633,302.3303384445347,302.38251093293616,302.4330282932819,302.48168114301205,302.52827627243573,302.5726359640015,302.61459733438414,302.6540117027782,302.6907439885826,302.7246721414613,302.755686606565,302.7836898274926,302.8085957893634,302.8303296041535,302.8488271402342,302.8640346978252,302.8759087318529,302.8844156234763,302.8895315013127,302.8912421131709,302.8895427488625,302.88443821443974,302.87594285797,302.86408064673094,302.84888529547965,302.83040044521545,302.80867989163085,302.7837878622114,302.75579934072107,302.72480043758,302.69088880441836,302.65417409086905,302.61477844144133,302.5728370301052,302.5284986300048,302.48192621551635,302.43329759366037,302.38280606168047,302.33066108739183,302.27708900867157,302.22233374819126,302.16665753911604,302.1103416569333,302.0536871516519,301.99701557302444,301.9406696786361,301.8850141096585,301.830436009979,301.7773455480333,301.7261762712329,301.677385170307,301.6314522380443,301.58887914591213,301.55018639106606,301.51590783240476,301.4865808942132,301.4627298754059,301.4448386051616,301.4333028327054
301.434517909137,301.4392667737143,301.45075524915046,301.4686593814903,301.49255801186894,301.5219561422648,301.55632200861237,301.5951131824789,301.6377925700334,301.6838376003321,301.73274523505165,301.78403452252445,301.83724773882767,301.89195072314004,301.9477327540287,302.00420616287414,302.06100579544875,302.11778838497736,302.17423187348226,302.23003470352245,302.2849150943001,302.3386103116064,302.3908759385633,302.4414851526968,302.4902280140506,302.53691076853517,302.58135517036567,302.6233978271823,302.66288957122674,302.69969485974934,302.7336912076188,302.7647686549139,302.79282927206555,302.817786704915,302.8395657618372,302.8581020448622,302.873341626505,302.8852407737917,302.89376572074127,302.89889249033774,302.9006067667939,302.89890381868304,302.8937884732805,302.88527514223097,302.8733878984211,302.85816060371326,302.8396370869614,302.8178713715013,302.79292795108177,302.76488211296993,302.73382030674486,302.69984055706294,302.6630529184633,302.6235799700598,302.58155734775596,302.537134311409,302.49047434416536,302.44175578099174,302.39117246322246,302.3389344157408,302.28526854318363,302.23041934128577,302.17464961910645,302.11824122732276,302.06149578685233,302.0047354104821,301.94830340736905,301.8925649552393,301.8379077160199,301.7847423542618,301.73350288826697,301.6846467512701,301.63865434718576,301.5960277244231,301.55728772030636,301.522968494776,301.4936077319111,301.4697299471501,301.4518191397904,301.4402711669157
