Theta 0,Theta 1,Theta 2,Theta 3,Theta 4,Theta 5,Theta 6,Theta 7,Theta 8,Theta 9,Theta 10,Theta 11,Theta 12,Theta 13,Theta 14,Theta 15,Theta 16,Theta 17,Theta 18,Theta 19,Theta 20,Theta 21,Theta 22,Theta 23,Theta 24,Theta 25,Theta 26,Theta 27,Theta 28,Theta 29,Theta 30,Theta 31,Theta 32,Theta 33,Theta 34,Theta 35,Theta 36,Theta 37,Theta 38,Theta 39,Theta 40,Theta 41,Theta 42,Theta 43,Theta 44,Theta 45,Theta 46,Theta 47,Theta 48,Theta 49,Theta 50,Theta 51,Theta 52,Theta 53,Theta 54,Theta 55,Theta 56,Theta 57,Theta 58,Theta 59,Theta 60,Theta 61,Theta 62,Theta 63,Theta 64,Theta 65,Theta 66,Theta 67,Theta 68,Theta 69,Theta 70,Theta 71,Theta 72,Theta 73,Theta 74,Theta 75,Theta 76,Theta 77,Theta 78,Theta 79
300.07393386661164,300.07588625150856,300.0774334263667,300.0786053986335,300.0794606138633,300.0800619803233,300.08046927405235,300.0807348919471,300.0809016951658,300.08100260174797,300.08106144881344,300.0810945684629,300.0811125817956,300.0811220647806,300.0811269055003,300.0811293060274,300.0811304647288,300.08113101015454,300.0811312609993,300.08113137391325,300.0811314237427,300.0811314453346,300.08113145453444,300.08113145839394,300.08113145998993,300.08113146064113,300.08113146090375,300.0811314610084,300.08113146104967,300.0811314610657,300.0811314610719,300.0811314610743,300.08113146107524,300.0811314610756,300.08113146107564,300.08113146107564,300.08113146107564,300.0811314610757,300.08113146107576,300.08113146107576,300.08113146107576,300.08113146107576,300.08113146107576,300.08113146107576,300.0811314610757,300.08113146107564,300.0811314610755,300.0811314610752,300.0811314610743,300.08113146107195,300.08113146106575,300.08113146104967,300.0811314610084,300.0811314609038,300.08113146064125,300.0811314599899,300.08113145839394,300.08113145453444,300.08113144533456,300.0811314237427,300.08113137391325,300.0811312609992,300.08113101015454,300.08113046472886,300.0811293060274,300.08112690550035,300.08112206478063,300.08111258179565,300.081094568463,300.08106144881356,300.08100260174814,300.080901695166,300.0807348919473,300.08046927405275,300.08006198032365,300.07946061386355,300.07860539863367,300.0774334263669,300.0758862515087,300.07393386661175
300.0860993124005,300.08812437943465,300.08974882682423,300.0909977913212,300.09192554023,300.0925915927376,300.0930535524964,300.0933629984138,300.0935631809134,300.0936882708038,300.09376381229794,300.0938079329565,300.09383288012367,300.0938465524826,300.0938538252883,300.0938575857754,300.0938594787767,300.0938604079964,300.09386085348916,300.0938610624171,300.0938611584099,300.09386120167994,300.0938612208413,300.0938612291877,300.09386123276784,300.0938612342818,300.0938612349137,300.093861235174,300.09386123528014,300.09386123532295,300.09386123533994,300.0938612353468,300.0938612353495,300.09386123535046,300.09386123535086,300.0938612353509,300.093861235351,300.0938612353511,300.0938612353511,300.09386123535114,300.09386123535114,300.09386123535114,300.09386123535114,300.0938612353511,300.093861235351,300.09386123535086,300.09386123535046,300.0938612353494,300.09386123534676,300.09386123534,300.09386123532295,300.09386123528014,300.0938612351741,300.09386123491373,300.0938612342819,300.09386123276795,300.0938612291877,300.0938612208413,300.09386120167994,300.09386115840994,300.0938610624172,300.0938608534893,300.0938604079965,300.0938594787767,300.0938575857754,300.0938538252884,300.09384655248266,300.0938328801237,300.0938079329566,300.09376381229805,300.09368827080385,300.09356318091363,300.09336299841397,300.09305355249654,300.09259159273785,300.0919255402303,300.09099779132146,300.0897488268244,300.0881243794348,300.0860993124006
300.09851319524324,300.10059713205777,300.1022866959634,300.1036027140773,300.10459550093714,300.10532118187365,300.1058349474598,300.1061871383434,300.1064208795818,300.1065710836687,300.10666457188125,300.106720960514,300.1067539444385,300.10677267206154,300.10678300424587,300.10678854978187,300.1067914490525,300.10679292749603,300.1067936638387,300.1067940225152,300.1067941936159,300.10679427365204,300.1067943104094,300.10679432700266,300.10679433437383,300.1067943375993,300.1067943389911,300.1067943395836,300.10679433983285,300.1067943399364,300.10679433997905,300.1067943399964,300.1067943400034,300.10679434000616,300.1067943400072,300.1067943400076,300.1067943400078,300.10679434000787,300.1067943400079,300.106794340008,300.106794340008,300.106794340008,300.1067943400079,300.1067943400078,300.1067943400077,300.1067943400072,300.1067943400061,300.1067943400034,300.1067943399964,300.10679433997905,300.1067943399364,300.10679433983285,300.10679433958364,300.1067943389911,300.10679433759935,300.10679433437383,300.1067943270027,300.1067943104094,300.106794273652,300.10679419361577,300.1067940225152,300.10679366383874,300.106792927496,300.10679144905254,300.106788549782,300.1067830042459,300.1067726720616,300.10675394443854,300.10672096051405,300.1066645718814,300.10657108366894,300.106420879582,300.10618713834356,300.10583494746004,300.1053211818739,300.10459550093725,300.10360271407734,300.10228669596347,300.10059713205777,300.09851319524324
300.11112023859863,300.1132524516954,300.11499745762484,300.11637229737005,300.1174236360144,300.1182043191321,300.1187670407186,300.1191606466439,300.11942777060335,300.1196036678892,300.1197160740024,300.1197858120322,300.1198278395665,300.11985245931544,300.1198664899683,300.11987427615924,300.1198784880093,300.1198807113103,300.11988185786987,300.1198824361958,300.11988272184385,300.11988286015935,300.1198829258911,300.1198829565824,300.1198829706764,300.1198829770481,300.1198829798866,300.1198829811338,300.1198829816746,300.11988298190624,300.11988298200436,300.11988298204545,300.1198829820625,300.11988298206944,300.1198829820723,300.11988298207353,300.11988298207393,300.11988298207405,300.1198829820741,300.11988298207416,300.1198829820742,300.11988298207416,300.1198829820741,300.1198829820739,300.1198829820734,300.1198829820723,300.1198829820694,300.1198829820625,300.11988298204545,300.11988298200436,300.1198829819062,300.11988298167455,300.1198829811338,300.11988297988665,300.1198829770481,300.1198829706764,300.1198829565824,300.11988292589115,300.11988286015935,300.11988272184385,300.1198824361958,300.11988185786987,300.1198807113104,300.1198784880095,300.1198742761594,300.1198664899684,300.1198524593155,300.1198278395665,300.11978581203243,300.1197160740025,300.11960366788935,300.1194277706036,300.1191606466441,300.11876704071886,300.11820431913225,300.1174236360145,300.1163722973702,300.1149974576251,300.11325245169564,300.11112023859874
300.1238798623641,300.1260522852835,300.1278450896534,300.12927200633317,300.13037637225557,300.1312079354113,300.1318169084915,300.1322505027336,300.13255060821797,300.1327525183004,300.132884583825,300.1329685849102,300.1330205630533,300.13305186917927,300.13307023429,300.1330807355365,300.1330865933566,300.13308978396606,300.133091482484,300.1330923671028,300.13309281830306,300.1330930439079,300.13309315460236,300.13309320795133,300.1330932332303,300.13309324501773,300.13309325043144,300.1330932528823,300.13309325397677,300.1330932544594,300.13309325466963,300.13309325476024,300.13309325479884,300.1330932548151,300.1330932548218,300.1330932548246,300.1330932548258,300.1330932548263,300.1330932548265,300.1330932548266,300.1330932548266,300.1330932548265,300.13309325482635,300.1330932548258,300.13309325482464,300.1330932548218,300.1330932548149,300.1330932547987,300.1330932547602,300.13309325466975,300.1330932544595,300.1330932539769,300.1330932528823,300.13309325043144,300.13309324501785,300.1330932332303,300.1330932079513,300.13309315460236,300.1330930439078,300.1330928183031,300.13309236710285,300.1330914824841,300.13308978396617,300.1330865933568,300.1330807355367,300.1330702342902,300.1330518691793,300.1330205630533,300.1329685849102,300.1328845838251,300.1327525183006,300.1325506082182,300.13225050273377,300.1318169084917,300.13120793541157,300.1303763722559,300.12927200633345,300.12784508965365,300.12605228528366,300.12387986236405
300.1367621566867,300.13896859961756,300.14080311971367,300.142276554668,300.14342923208727,300.14430801446235,300.14496070946404,300.1454328334469,300.1457653649489,300.14599340548284,300.14614567792876,300.1462447022322,300.1463074366363,300.1463461707496,300.14636949082325,300.14638318951097,300.1463910461997,300.14639544910386,300.14639786194317,300.14639915606205,300.146399835977,300.1464001862068,300.14640036323965,300.1464004511291,300.1464004940212,300.1464005146149,300.14640052435055,300.14640052888575,300.1464005309692,300.14640053191357,300.1464005323363,300.1464005325233,300.14640053260507,300.1464005326404,300.14640053265555,300.146400532662,300.14640053266464,300.1464005326658,300.14640053266623,300.1464005326664,300.14640053266635,300.14640053266623,300.1464005326658,300.1464005326647,300.146400532662,300.1464005326556,300.1464005326404,300.14640053260507,300.1464005325232,300.14640053233626,300.1464005319135,300.1464005309691,300.14640052888575,300.14640052435055,300.1464005146149,300.1464004940212,300.14640045112924,300.1464003632397,300.1464001862068,300.14639983597704,300.14639915606216,300.14639786194334,300.14639544910403,300.1463910461998,300.146383189511,300.14636949082325,300.14634617074967,300.14630743663633,300.1462447022323,300.1461456779289,300.14599340548307,300.14576536494917,300.1454328334471,300.1449607094644,300.1443080144625,300.1434292320875,300.1422765546682,300.14080311971384,300.1389685996177,300.1367621566869
300.1497451078263,300.1519808144046,300.15385219870404,300.1553675676227,300.15656453873646,300.1574873108402,300.1581813977992,300.1586906149438,300.1590549237201,300.15930906333165,300.15948193300744,300.15959660656387,300.159670806644,300.15971765372126,300.1597465257229,300.1597639038172,300.1597741250736,300.15978000343665,300.15978331134966,300.1597851340301,300.15978611815916,300.15978663924994,300.15978691004045,300.15978704825443,300.15978711759783,300.1597871518214,300.159787168449,300.1597871764077,300.15978718016316,300.1597871819113,300.1597871827146,300.159787183079,300.1597871832426,300.15978718331513,300.15978718334696,300.15978718336083,300.15978718336686,300.15978718336936,300.1597871833704,300.15978718337084,300.1597871833708,300.15978718337044,300.1597871833694,300.15978718336686,300.15978718336083,300.15978718334696,300.15978718331513,300.1597871832426,300.159787183079,300.1597871827146,300.1597871819113,300.1597871801632,300.1597871764078,300.1597871684491,300.15978715182143,300.1597871175979,300.1597870482545,300.1597869100405,300.15978663924994,300.1597861181591,300.1597851340301,300.15978331134966,300.15978000343677,300.1597741250736,300.15976390381724,300.1597465257231,300.1597176537215,300.1596708066441,300.1595966065641,300.1594819330077,300.1593090633319,300.15905492372025,300.1586906149441,300.1581813977996,300.15748731084057,300.15656453873663,300.15536756762293,300.15385219870416,300.15198081440474,300.1497451078264
300.1628124970031,300.1650737912137,300.16697814543966,300.16853164655305,300.1697694772206,300.17073339063114,300.17146673632647,300.1720116581577,300.1724070404449,300.17268713604426,300.17288086457785,300.1730116961314,300.1730979811464,300.1731535679067,300.1731885595154,300.17321009169797,300.173223049977,300.1732306807827,300.173235080324,300.17323756532284,300.1732389412917,300.1732396886805,300.17324008719004,300.1732402959211,300.17324040339275,300.17324045782544,300.1732404849635,300.17324049829085,300.17324050474184,300.1732405078216,300.17324050927255,300.1732405099476,300.17324051025787,300.17324051039884,300.17324051046216,300.17324051049036,300.1732405105028,300.17324051050815,300.17324051051037,300.1732405105112,300.1732405105112,300.1732405105104,300.17324051050815,300.17324051050275,300.1732405104903,300.17324051046216,300.17324051039884,300.17324051025787,300.17324050994756,300.1732405092725,300.1732405078216,300.17324050474184,300.1732404982908,300.17324048496357,300.17324045782544,300.1732404033927,300.17324029592106,300.17324008719004,300.1732396886805,300.1732389412917,300.1732375653229,300.173235080324,300.17323068078275,300.173223049977,300.17321009169797,300.1731885595155,300.1731535679068,300.17309798114655,300.1730116961315,300.1728808645779,300.17268713604443,300.1724070404452,300.17201165815794,300.1714667363267,300.1707333906314,300.1697694772209,300.1685316465534,300.16697814543994,300.16507379121396,300.16281249700313
300.1759523478014,300.1782363679536,300.18017054091973,300.1817589998124,300.1830347403894,300.18403727787,300.184807934104,300.1853872337772,300.18581295689296,300.1861187819232,300.186333525675,300.1864809219617,300.18657982794775,300.1866447231934,300.1866863690976,300.18671251743035,300.1867285867331,300.18673825666826,300.18674395747104,300.186747251778,300.18674911880873,300.18675015718117,300.1867507242451,300.1867510285131,300.1867511890211,300.1867512723171,300.186751314868,300.1867513362779,300.18675134689494,300.18675135208684,300.18675135459205,300.1867513557854,300.1867513563469,300.1867513566081,300.18675135672817,300.18675135678274,300.1867513568073,300.18675135681815,300.18675135682287,300.18675135682463,300.18675135682463,300.18675135682287,300.18675135681815,300.1867513568073,300.18675135678274,300.1867513567281,300.18675135660806,300.186751356347,300.18675135578536,300.18675135459205,300.1867513520869,300.18675134689505,300.18675133627795,300.186751314868,300.18675127231717,300.1867511890211,300.1867510285132,300.18675072424514,300.1867501571812,300.1867491188088,300.18674725177794,300.1867439574711,300.1867382566684,300.1867285867332,300.18671251743046,300.1866863690978,300.1866447231935,300.18657982794787,300.18648092196185,300.1863335256752,300.1861187819234,300.18581295689324,300.1853872337775,300.18480793410436,300.1840372778703,300.18303474038964,300.1817589998127,300.1801705409199,300.1782363679538,300.1759523478015
300.18915581371726,300.19146031781827,300.19342174120794,300.19504249042177,300.1963535959944,300.19739252848257,300.1981987189459,300.1988111389954,300.1992664606036,300.1995977276354,300.19983355771205,300.19999783766616,300.2001098250428,300.2001845415921,300.2002333415479,300.2002645515765,300.20028410315183,300.20029610489206,300.2003033269761,300.2003075891789,300.200310057322,300.20031146043925,300.2003122439349,300.20031267390317,300.2003129059286,300.20031302911946,300.2003130935082,300.20031312665736,300.2003131434766,300.2003131518914,300.20031315604507,300.2003131580689,300.2003131590427,300.20031315950575,300.2003131597233,300.2003131598245,300.200313159871,300.20031315989206,300.2003131599012,300.2003131599046,300.2003131599046,300.20031315990127,300.20031315989206,300.200313159871,300.2003131598245,300.2003131597233,300.20031315950564,300.2003131590427,300.2003131580688,300.200313156045,300.2003131518914,300.20031314347654,300.20031312665736,300.20031309350827,300.2003130291195,300.2003129059286,300.2003126739032,300.200312243935,300.20031146043925,300.200310057322,300.200307589179,300.20030332697615,300.2002961048923,300.2002841031519,300.2002645515765,300.20023334154797,300.2001845415922,300.20010982504294,300.19999783766644,300.19983355771234,300.1995977276357,300.19926646060395,300.1988111389958,300.19819871894623,300.1973925284829,300.19635359599476,300.19504249042205,300.19342174120817,300.19146031781855,300.1891558137174
